% itn    run  time           mean square displacement
  1      1    0.12929E-04    0.13184E-03
  1      2    0.25857E-04    0.43350E-03
  1      3    0.38786E-04    0.88315E-03
  1      4    0.51714E-04    0.15274E-02
  1      5    0.64643E-04    0.23614E-02
  1      6    0.77571E-04    0.32834E-02
  1      7    0.90500E-04    0.42952E-02
  1      8    0.10343E-03    0.55718E-02
  1      9    0.11636E-03    0.68998E-02
  1     10    0.12929E-03    0.84528E-02
  1     11    0.14221E-03    0.10152E-01
  1     12    0.15514E-03    0.12004E-01
  1     13    0.16807E-03    0.13982E-01
  1     14    0.18100E-03    0.15998E-01
  1     15    0.19393E-03    0.18131E-01
  1     16    0.20686E-03    0.20388E-01
  1     17    0.21979E-03    0.22801E-01
  1     18    0.23271E-03    0.25186E-01
  1     19    0.24564E-03    0.27771E-01
  1     20    0.25857E-03    0.30386E-01
  1     21    0.27150E-03    0.33324E-01
  1     22    0.28443E-03    0.36272E-01
  1     23    0.29736E-03    0.39503E-01
  1     24    0.31029E-03    0.42631E-01
  1     25    0.32321E-03    0.45760E-01
  1     26    0.33614E-03    0.49021E-01
  1     27    0.34907E-03    0.52212E-01
  1     28    0.36200E-03    0.55435E-01
  1     29    0.37493E-03    0.58643E-01
  1     30    0.38786E-03    0.61926E-01
  1     31    0.40079E-03    0.65016E-01
  1     32    0.41371E-03    0.68210E-01
  1     33    0.42664E-03    0.71942E-01
  1     34    0.43957E-03    0.75840E-01
  1     35    0.45250E-03    0.79454E-01
  1     36    0.46543E-03    0.83214E-01
  1     37    0.47836E-03    0.87361E-01
  1     38    0.49129E-03    0.90962E-01
  1     39    0.50421E-03    0.94842E-01
  1     40    0.51714E-03    0.98511E-01
  1     41    0.53007E-03    0.10230E+00
  1     42    0.54300E-03    0.10638E+00
  1     43    0.55593E-03    0.11038E+00
  1     44    0.56886E-03    0.11421E+00
  1     45    0.58179E-03    0.11813E+00
  1     46    0.59471E-03    0.12186E+00
  1     47    0.60764E-03    0.12599E+00
  1     48    0.62057E-03    0.13007E+00
  1     49    0.63350E-03    0.13376E+00
  1     50    0.64643E-03    0.13738E+00
  1     51    0.65936E-03    0.14179E+00
  1     52    0.67229E-03    0.14584E+00
  1     53    0.68521E-03    0.15036E+00
  1     54    0.69814E-03    0.15487E+00
  1     55    0.71107E-03    0.15858E+00
  1     56    0.72400E-03    0.16222E+00
  1     57    0.73693E-03    0.16604E+00
  1     58    0.74986E-03    0.17000E+00
  1     59    0.76279E-03    0.17450E+00
  1     60    0.77571E-03    0.17884E+00
  1     61    0.78864E-03    0.18272E+00
  1     62    0.80157E-03    0.18678E+00
  1     63    0.81450E-03    0.19114E+00
  1     64    0.82743E-03    0.19566E+00
  1     65    0.84036E-03    0.19986E+00
  1     66    0.85329E-03    0.20453E+00
  1     67    0.86621E-03    0.20935E+00
  1     68    0.87914E-03    0.21378E+00
  1     69    0.89207E-03    0.21830E+00
  1     70    0.90500E-03    0.22291E+00
  1     71    0.91793E-03    0.22768E+00
  1     72    0.93086E-03    0.23284E+00
  1     73    0.94379E-03    0.23682E+00
  1     74    0.95671E-03    0.24110E+00
  1     75    0.96964E-03    0.24509E+00
  1     76    0.98257E-03    0.24973E+00
  1     77    0.99550E-03    0.25462E+00
  1     78    0.10084E-02    0.25923E+00
  1     79    0.10214E-02    0.26387E+00
  1     80    0.10343E-02    0.26929E+00
  1     81    0.10472E-02    0.27426E+00
  1     82    0.10601E-02    0.27962E+00
  1     83    0.10731E-02    0.28451E+00
  1     84    0.10860E-02    0.28964E+00
  1     85    0.10989E-02    0.29450E+00
  1     86    0.11119E-02    0.30007E+00
  1     87    0.11248E-02    0.30498E+00
  1     88    0.11377E-02    0.30979E+00
  1     89    0.11506E-02    0.31468E+00
  1     90    0.11636E-02    0.31973E+00
  1     91    0.11765E-02    0.32459E+00
  1     92    0.11894E-02    0.32940E+00
  1     93    0.12024E-02    0.33475E+00
  1     94    0.12153E-02    0.34084E+00
  1     95    0.12282E-02    0.34652E+00
  1     96    0.12411E-02    0.35169E+00
  1     97    0.12541E-02    0.35695E+00
  1     98    0.12670E-02    0.36242E+00
  1     99    0.12799E-02    0.36726E+00
  1    100    0.12929E-02    0.37255E+00
  1    101    0.13058E-02    0.37772E+00
  1    102    0.13187E-02    0.38279E+00
  1    103    0.13316E-02    0.38715E+00
  1    104    0.13446E-02    0.39187E+00
  1    105    0.13575E-02    0.39680E+00
  1    106    0.13704E-02    0.40074E+00
  1    107    0.13834E-02    0.40688E+00
  1    108    0.13963E-02    0.41167E+00
  1    109    0.14092E-02    0.41639E+00
  1    110    0.14221E-02    0.42123E+00
  1    111    0.14351E-02    0.42562E+00
  1    112    0.14480E-02    0.43000E+00
  1    113    0.14609E-02    0.43424E+00
  1    114    0.14739E-02    0.43853E+00
  1    115    0.14868E-02    0.44275E+00
  1    116    0.14997E-02    0.44776E+00
  1    117    0.15126E-02    0.45233E+00
  1    118    0.15256E-02    0.45733E+00
  1    119    0.15385E-02    0.46170E+00
  1    120    0.15514E-02    0.46651E+00
  1    121    0.15644E-02    0.47100E+00
  1    122    0.15773E-02    0.47552E+00
  1    123    0.15902E-02    0.47967E+00
  1    124    0.16031E-02    0.48312E+00
  1    125    0.16161E-02    0.48727E+00
  1    126    0.16290E-02    0.49199E+00
  1    127    0.16419E-02    0.49641E+00
  1    128    0.16549E-02    0.49954E+00
  1    129    0.16678E-02    0.50348E+00
  1    130    0.16807E-02    0.50889E+00
  1    131    0.16936E-02    0.51396E+00
  1    132    0.17066E-02    0.51810E+00
  1    133    0.17195E-02    0.52257E+00
  1    134    0.17324E-02    0.52722E+00
  1    135    0.17454E-02    0.53283E+00
  1    136    0.17583E-02    0.53796E+00
  1    137    0.17712E-02    0.54360E+00
  1    138    0.17841E-02    0.54826E+00
  1    139    0.17971E-02    0.55319E+00
  1    140    0.18100E-02    0.55875E+00
  1    141    0.18229E-02    0.56304E+00
  1    142    0.18359E-02    0.56868E+00
  1    143    0.18488E-02    0.57425E+00
  1    144    0.18617E-02    0.57976E+00
  1    145    0.18746E-02    0.58492E+00
  1    146    0.18876E-02    0.59045E+00
  1    147    0.19005E-02    0.59706E+00
  1    148    0.19134E-02    0.60315E+00
  1    149    0.19264E-02    0.60924E+00
  1    150    0.19393E-02    0.61403E+00
  1    151    0.19522E-02    0.61983E+00
  1    152    0.19651E-02    0.62501E+00
  1    153    0.19781E-02    0.63116E+00
  1    154    0.19910E-02    0.63622E+00
  1    155    0.20039E-02    0.64224E+00
  1    156    0.20169E-02    0.64722E+00
  1    157    0.20298E-02    0.65261E+00
  1    158    0.20427E-02    0.65837E+00
  1    159    0.20556E-02    0.66284E+00
  1    160    0.20686E-02    0.66905E+00
  1    161    0.20815E-02    0.67370E+00
  1    162    0.20944E-02    0.67884E+00
  1    163    0.21074E-02    0.68340E+00
  1    164    0.21203E-02    0.68896E+00
  1    165    0.21332E-02    0.69363E+00
  1    166    0.21461E-02    0.69951E+00
  1    167    0.21591E-02    0.70472E+00
  1    168    0.21720E-02    0.71004E+00
  1    169    0.21849E-02    0.71666E+00
  1    170    0.21979E-02    0.72316E+00
  1    171    0.22108E-02    0.72939E+00
  1    172    0.22237E-02    0.73496E+00
  1    173    0.22366E-02    0.74007E+00
  1    174    0.22496E-02    0.74570E+00
  1    175    0.22625E-02    0.75259E+00
  1    176    0.22754E-02    0.75990E+00
  1    177    0.22884E-02    0.76543E+00
  1    178    0.23013E-02    0.77263E+00
  1    179    0.23142E-02    0.77785E+00
  1    180    0.23271E-02    0.78469E+00
  1    181    0.23401E-02    0.78996E+00
  1    182    0.23530E-02    0.79541E+00
  1    183    0.23659E-02    0.80193E+00
  1    184    0.23789E-02    0.80859E+00
  1    185    0.23918E-02    0.81386E+00
  1    186    0.24047E-02    0.81976E+00
  1    187    0.24176E-02    0.82618E+00
  1    188    0.24306E-02    0.83305E+00
  1    189    0.24435E-02    0.83939E+00
  1    190    0.24564E-02    0.84500E+00
  1    191    0.24694E-02    0.85062E+00
  1    192    0.24823E-02    0.85578E+00
  1    193    0.24952E-02    0.86093E+00
  1    194    0.25081E-02    0.86598E+00
  1    195    0.25211E-02    0.87110E+00
  1    196    0.25340E-02    0.87633E+00
  1    197    0.25469E-02    0.88160E+00
