% itn    run  time           mean square displacement
  1      1    0.12929E-03    0.14021E-01
  1      2    0.25857E-03    0.50278E-01
  1      3    0.38786E-03    0.10142E+00
  1      4    0.51714E-03    0.16110E+00
  1      5    0.64643E-03    0.23280E+00
  1      6    0.77571E-03    0.31296E+00
  1      7    0.90500E-03    0.39435E+00
  1      8    0.10343E-02    0.47364E+00
  1      9    0.11636E-02    0.55521E+00
  1     10    0.12929E-02    0.63428E+00
  1     11    0.14221E-02    0.71256E+00
  1     12    0.15514E-02    0.79206E+00
  1     13    0.16807E-02    0.87158E+00
  1     14    0.18100E-02    0.94777E+00
  1     15    0.19393E-02    0.10166E+01
  1     16    0.20686E-02    0.10925E+01
  1     17    0.21979E-02    0.11688E+01
  1     18    0.23271E-02    0.12466E+01
  1     19    0.24564E-02    0.13283E+01
  1     20    0.25857E-02    0.14104E+01
  1     21    0.27150E-02    0.14877E+01
  1     22    0.28443E-02    0.15647E+01
  1     23    0.29736E-02    0.16398E+01
  1     24    0.31029E-02    0.17242E+01
  1     25    0.32321E-02    0.18063E+01
  1     26    0.33614E-02    0.18881E+01
  1     27    0.34907E-02    0.19594E+01
  1     28    0.36200E-02    0.20254E+01
  1     29    0.37493E-02    0.20888E+01
  1     30    0.38786E-02    0.21832E+01
  1     31    0.40079E-02    0.22816E+01
  1     32    0.41371E-02    0.23886E+01
  1     33    0.42664E-02    0.24886E+01
  1     34    0.43957E-02    0.25771E+01
  1     35    0.45250E-02    0.26770E+01
  1     36    0.46543E-02    0.27718E+01
  1     37    0.47836E-02    0.28660E+01
  1     38    0.49129E-02    0.29578E+01
  1     39    0.50421E-02    0.30422E+01
  1     40    0.51714E-02    0.31141E+01
  1     41    0.53007E-02    0.31803E+01
  1     42    0.54300E-02    0.32431E+01
  1     43    0.55593E-02    0.32943E+01
  1     44    0.56886E-02    0.33471E+01
  1     45    0.58179E-02    0.33811E+01
  1     46    0.59471E-02    0.34127E+01
  1     47    0.60764E-02    0.34537E+01
  1     48    0.62057E-02    0.34905E+01
  1     49    0.63350E-02    0.35362E+01
  1     50    0.64643E-02    0.35726E+01
  1     51    0.65936E-02    0.36254E+01
  1     52    0.67229E-02    0.36701E+01
  1     53    0.68521E-02    0.37073E+01
  1     54    0.69814E-02    0.37614E+01
  1     55    0.71107E-02    0.38054E+01
  1     56    0.72400E-02    0.38459E+01
  1     57    0.73693E-02    0.38818E+01
  1     58    0.74986E-02    0.39207E+01
  1     59    0.76279E-02    0.39607E+01
  1     60    0.77571E-02    0.39817E+01
  1     61    0.78864E-02    0.39957E+01
  1     62    0.80157E-02    0.40030E+01
  1     63    0.81450E-02    0.40068E+01
  1     64    0.82743E-02    0.40145E+01
  1     65    0.84036E-02    0.40272E+01
  1     66    0.85329E-02    0.40564E+01
  1     67    0.86621E-02    0.41087E+01
  1     68    0.87914E-02    0.41623E+01
  1     69    0.89207E-02    0.42154E+01
  1     70    0.90500E-02    0.42875E+01
  1     71    0.91793E-02    0.43507E+01
  1     72    0.93086E-02    0.44013E+01
  1     73    0.94379E-02    0.44501E+01
  1     74    0.95671E-02    0.44883E+01
  1     75    0.96964E-02    0.45252E+01
  1     76    0.98257E-02    0.45602E+01
  1     77    0.99550E-02    0.45890E+01
  1     78    0.10084E-01    0.46079E+01
  1     79    0.10214E-01    0.46378E+01
  1     80    0.10343E-01    0.46709E+01
  1     81    0.10472E-01    0.47058E+01
  1     82    0.10601E-01    0.47502E+01
  1     83    0.10731E-01    0.47964E+01
  1     84    0.10860E-01    0.48444E+01
  1     85    0.10989E-01    0.49038E+01
  1     86    0.11119E-01    0.49664E+01
  1     87    0.11248E-01    0.50430E+01
  1     88    0.11377E-01    0.51171E+01
  1     89    0.11506E-01    0.51986E+01
  1     90    0.11636E-01    0.52891E+01
  1     91    0.11765E-01    0.53809E+01
  1     92    0.11894E-01    0.54554E+01
  1     93    0.12024E-01    0.55454E+01
  1     94    0.12153E-01    0.56098E+01
  1     95    0.12282E-01    0.57024E+01
  1     96    0.12411E-01    0.57859E+01
  1     97    0.12541E-01    0.58730E+01
  1     98    0.12670E-01    0.59518E+01
  1     99    0.12799E-01    0.60442E+01
  1    100    0.12929E-01    0.61302E+01
  1    101    0.13058E-01    0.62205E+01
  1    102    0.13187E-01    0.63251E+01
  1    103    0.13316E-01    0.63901E+01
  1    104    0.13446E-01    0.64703E+01
  1    105    0.13575E-01    0.65341E+01
  1    106    0.13704E-01    0.65840E+01
  1    107    0.13834E-01    0.66494E+01
  1    108    0.13963E-01    0.67204E+01
  1    109    0.14092E-01    0.67899E+01
  1    110    0.14221E-01    0.68484E+01
  1    111    0.14351E-01    0.69021E+01
  1    112    0.14480E-01    0.69494E+01
  1    113    0.14609E-01    0.69931E+01
  1    114    0.14739E-01    0.70438E+01
  1    115    0.14868E-01    0.71077E+01
  1    116    0.14997E-01    0.71730E+01
  1    117    0.15126E-01    0.72550E+01
  1    118    0.15256E-01    0.73340E+01
  1    119    0.15385E-01    0.74073E+01
  1    120    0.15514E-01    0.74798E+01
  1    121    0.15644E-01    0.75640E+01
  1    122    0.15773E-01    0.76523E+01
  1    123    0.15902E-01    0.77577E+01
  1    124    0.16031E-01    0.78347E+01
  1    125    0.16161E-01    0.79009E+01
  1    126    0.16290E-01    0.79702E+01
  1    127    0.16419E-01    0.80478E+01
  1    128    0.16549E-01    0.80847E+01
  1    129    0.16678E-01    0.81335E+01
  1    130    0.16807E-01    0.81640E+01
  1    131    0.16936E-01    0.82327E+01
  1    132    0.17066E-01    0.82853E+01
  1    133    0.17195E-01    0.83633E+01
  1    134    0.17324E-01    0.84404E+01
  1    135    0.17454E-01    0.85139E+01
  1    136    0.17583E-01    0.85706E+01
  1    137    0.17712E-01    0.86405E+01
  1    138    0.17841E-01    0.87274E+01
  1    139    0.17971E-01    0.88325E+01
  1    140    0.18100E-01    0.89550E+01
  1    141    0.18229E-01    0.90744E+01
  1    142    0.18359E-01    0.91958E+01
  1    143    0.18488E-01    0.93093E+01
  1    144    0.18617E-01    0.94217E+01
  1    145    0.18746E-01    0.95317E+01
  1    146    0.18876E-01    0.96532E+01
  1    147    0.19005E-01    0.97680E+01
  1    148    0.19134E-01    0.98616E+01
  1    149    0.19264E-01    0.99265E+01
  1    150    0.19393E-01    0.10013E+02
  1    151    0.19522E-01    0.10118E+02
  1    152    0.19651E-01    0.10201E+02
  1    153    0.19781E-01    0.10276E+02
  1    154    0.19910E-01    0.10334E+02
  1    155    0.20039E-01    0.10420E+02
  1    156    0.20169E-01    0.10520E+02
  1    157    0.20298E-01    0.10610E+02
  1    158    0.20427E-01    0.10671E+02
  1    159    0.20556E-01    0.10711E+02
  1    160    0.20686E-01    0.10760E+02
  1    161    0.20815E-01    0.10852E+02
  1    162    0.20944E-01    0.10955E+02
  1    163    0.21074E-01    0.11048E+02
  1    164    0.21203E-01    0.11144E+02
  1    165    0.21332E-01    0.11251E+02
  1    166    0.21461E-01    0.11328E+02
  1    167    0.21591E-01    0.11355E+02
  1    168    0.21720E-01    0.11377E+02
  1    169    0.21849E-01    0.11434E+02
  1    170    0.21979E-01    0.11467E+02
  1    171    0.22108E-01    0.11503E+02
  1    172    0.22237E-01    0.11529E+02
  1    173    0.22366E-01    0.11540E+02
  1    174    0.22496E-01    0.11552E+02
  1    175    0.22625E-01    0.11560E+02
  1    176    0.22754E-01    0.11568E+02
  1    177    0.22884E-01    0.11594E+02
  1    178    0.23013E-01    0.11630E+02
  1    179    0.23142E-01    0.11677E+02
  1    180    0.23271E-01    0.11722E+02
  1    181    0.23401E-01    0.11783E+02
  1    182    0.23530E-01    0.11892E+02
  1    183    0.23659E-01    0.11985E+02
  1    184    0.23789E-01    0.12087E+02
  1    185    0.23918E-01    0.12179E+02
  1    186    0.24047E-01    0.12251E+02
  1    187    0.24176E-01    0.12344E+02
  1    188    0.24306E-01    0.12428E+02
  1    189    0.24435E-01    0.12498E+02
  1    190    0.24564E-01    0.12577E+02
  1    191    0.24694E-01    0.12666E+02
  1    192    0.24823E-01    0.12752E+02
  1    193    0.24952E-01    0.12841E+02
  1    194    0.25081E-01    0.12967E+02
  1    195    0.25211E-01    0.13074E+02
  1    196    0.25340E-01    0.13139E+02
  1    197    0.25469E-01    0.13210E+02
  1    198    0.25599E-01    0.13262E+02
  1    199    0.25728E-01    0.13304E+02
  1    200    0.25857E-01    0.13359E+02
  1    201    0.25986E-01    0.13419E+02
  1    202    0.26116E-01    0.13491E+02
  1    203    0.26245E-01    0.13543E+02
  1    204    0.26374E-01    0.13630E+02
  1    205    0.26504E-01    0.13685E+02
  1    206    0.26633E-01    0.13722E+02
  1    207    0.26762E-01    0.13721E+02
  1    208    0.26891E-01    0.13739E+02
  1    209    0.27021E-01    0.13783E+02
  1    210    0.27150E-01    0.13790E+02
  1    211    0.27279E-01    0.13795E+02
  1    212    0.27409E-01    0.13795E+02
  1    213    0.27538E-01    0.13803E+02
  1    214    0.27667E-01    0.13837E+02
  1    215    0.27796E-01    0.13861E+02
  1    216    0.27926E-01    0.13882E+02
  1    217    0.28055E-01    0.13932E+02
  1    218    0.28184E-01    0.13989E+02
