% itn    run  time           vxave               vyave               vaverun
  1      1    0.12929E-04   -0.2173080092E+03    0.5811786637E+04    0.5815847891E+04
  1      2    0.25857E-04   -0.3318322368E+04    0.6937167961E+04    0.7689965062E+04
  1      3    0.38786E-04   -0.2447581527E+04   -0.1663744616E+04    0.2959510345E+04
  1      4    0.51714E-04   -0.2195651690E+03    0.1079587131E+04    0.1101688358E+04
  1      5    0.64643E-04    0.3636724480E+04    0.2225297478E+04    0.4263533020E+04
  1      6    0.77571E-04   -0.2786961015E+04   -0.1182505138E+04    0.3027452741E+04
  1      7    0.90500E-04    0.5639909525E+04    0.1286039327E+03    0.5641375579E+04
  1      8    0.10343E-03    0.2364969295E+04    0.1566891316E+04    0.2836939929E+04
  1      9    0.11636E-03    0.9540646544E+03    0.1326992788E+04    0.1634365083E+04
  1     10    0.12929E-03    0.1167185784E+04   -0.2821493590E+03    0.1200804279E+04
  1     11    0.14221E-03    0.2213350253E+04   -0.7666208020E+03    0.2342354968E+04
  1     12    0.15514E-03    0.1118459054E+05   -0.2575777383E+04    0.1147735574E+05
  1     13    0.16807E-03   -0.2244985883E+04   -0.4682112710E+03    0.2293290956E+04
  1     14    0.18100E-03   -0.9942843598E+03    0.2281003464E+04    0.2488288205E+04
  1     15    0.19393E-03   -0.1979693382E+04    0.6150448945E+04    0.6461207945E+04
  1     16    0.20686E-03   -0.8059248918E+03    0.2026290964E+04    0.2180681087E+04
  1     17    0.21979E-03    0.1658272114E+04    0.4137028225E+03    0.1709098134E+04
  1     18    0.23271E-03    0.1088245523E+04    0.1036372993E+04    0.1502779857E+04
  1     19    0.24564E-03   -0.1048180872E+04   -0.2253554487E+03    0.1072132557E+04
  1     20    0.25857E-03    0.1781472502E+04   -0.2072835279E+04    0.2733183194E+04
  1     21    0.27150E-03   -0.2765678702E+04   -0.9137742131E+03    0.2912724153E+04
  1     22    0.28443E-03   -0.3007255207E+03    0.6608997433E+04    0.6615835768E+04
  1     23    0.29736E-03    0.1450162575E+04    0.1628208664E+04    0.2180374955E+04
  1     24    0.31029E-03    0.3341868376E+04    0.3009174445E+03    0.3355389031E+04
  1     25    0.32321E-03   -0.2355517610E+04   -0.1577786686E+04    0.2835114466E+04
  1     26    0.33614E-03    0.7560026534E+03   -0.2735350422E+04    0.2837900975E+04
  1     27    0.34907E-03    0.4721398984E+04    0.3631308836E+03    0.4735342903E+04
  1     28    0.36200E-03   -0.5064008758E+04   -0.2428277322E+04    0.5616112130E+04
  1     29    0.37493E-03   -0.1520621908E+04   -0.6286135094E+03    0.1645431838E+04
  1     30    0.38786E-03    0.2193238467E+04    0.6195730824E+04    0.6572471029E+04
  1     31    0.40079E-03    0.7414424387E+04    0.8363841337E+03    0.7461449418E+04
  1     32    0.41371E-03   -0.5384796380E+04    0.2906729353E+04    0.6119240769E+04
  1     33    0.42664E-03    0.4977735355E+04   -0.3423222027E+04    0.6041216625E+04
  1     34    0.43957E-03   -0.2216189645E+04   -0.7263379836E+03    0.2332179969E+04
  1     35    0.45250E-03   -0.3006453022E+03    0.1317716819E+04    0.1351578785E+04
  1     36    0.46543E-03    0.2296736259E+04   -0.9282502545E+03    0.2477225459E+04
  1     37    0.47836E-03    0.2164578845E+04   -0.2399308771E+04    0.3231421383E+04
  1     38    0.49129E-03    0.6432014080E+03    0.1104061394E+04    0.1277755694E+04
  1     39    0.50421E-03    0.1310230644E+04   -0.4519884075E+03    0.1386000672E+04
  1     40    0.51714E-03    0.5815214871E+04   -0.3793138830E+04    0.6942955147E+04
  1     41    0.53007E-03   -0.3923968407E+03   -0.4953944021E+04    0.4969460398E+04
  1     42    0.54300E-03   -0.2438179524E+03   -0.3057895573E+04    0.3067600451E+04
  1     43    0.55593E-03   -0.2295255123E+04   -0.2008499467E+03    0.2304026211E+04
  1     44    0.56886E-03    0.2858154967E+04    0.1127163092E+04    0.3072384490E+04
  1     45    0.58179E-03   -0.3598219438E+04   -0.2494714630E+04    0.4378445410E+04
  1     46    0.59471E-03    0.2729548182E+04   -0.3568327308E+04    0.4492593133E+04
  1     47    0.60764E-03    0.4312814805E+04    0.9021758585E+03    0.4406165319E+04
  1     48    0.62057E-03    0.2931732488E+04    0.5454589191E+04    0.6192543792E+04
  1     49    0.63350E-03   -0.3539953022E+04    0.3362866251E+04    0.4882636257E+04
  1     50    0.64643E-03    0.2638691639E+04   -0.2697981833E+03    0.2652448798E+04
  1     51    0.65936E-03   -0.2248877930E+04    0.2045599563E+03    0.2258162244E+04
  1     52    0.67229E-03    0.5037640222E+02   -0.2865876315E+04    0.2866319039E+04
  1     53    0.68521E-03   -0.2757211044E+04    0.2740431194E+03    0.2770796343E+04
  1     54    0.69814E-03    0.2398731709E+04    0.3055697485E+03    0.2418116350E+04
  1     55    0.71107E-03    0.3957383393E+03   -0.1554190112E+04    0.1603781699E+04
  1     56    0.72400E-03    0.1352066974E+04   -0.1263252080E+04    0.1850375886E+04
  1     57    0.73693E-03   -0.5146461634E+03   -0.1685699944E+04    0.1762510986E+04
  1     58    0.74986E-03   -0.2887335252E+04    0.2291938858E+03    0.2896417563E+04
  1     59    0.76279E-03   -0.1725182112E+04   -0.3133129010E+04    0.3576695501E+04
  1     60    0.77571E-03    0.6510335333E+03   -0.6749605300E+04    0.6780930346E+04
  1     61    0.78864E-03   -0.1730379031E+04   -0.3067559098E+02    0.1730650913E+04
  1     62    0.80157E-03    0.6680117130E+04    0.2185982813E+04    0.7028690186E+04
  1     63    0.81450E-03    0.4387865237E+03   -0.2628533471E+04    0.2664905594E+04
  1     64    0.82743E-03    0.6176915179E+03   -0.1345503231E+03    0.6321760837E+03
  1     65    0.84036E-03   -0.7743514308E+03   -0.9806149657E+02    0.7805358387E+03
  1     66    0.85329E-03    0.2531016210E+04   -0.2637343212E+04    0.3655355287E+04
  1     67    0.86621E-03   -0.3596294962E+03   -0.8555018885E+03    0.9280177023E+03
  1     68    0.87914E-03    0.3804334569E+03    0.1516282265E+02    0.3807355070E+03
  1     69    0.89207E-03    0.5579615277E+04    0.3608576674E+03    0.5591272207E+04
  1     70    0.90500E-03   -0.1477212991E+04    0.1537621664E+04    0.2132237933E+04
  1     71    0.91793E-03    0.4627498741E+04    0.5781808757E+04    0.7405609840E+04
  1     72    0.93086E-03    0.2867350980E+04   -0.4494878956E+04    0.5331569982E+04
  1     73    0.94379E-03    0.4539790179E+04   -0.1103186632E+03    0.4541130374E+04
  1     74    0.95671E-03    0.4425567712E+03   -0.3814117049E+04    0.3839706416E+04
  1     75    0.96964E-03    0.1791025411E+04    0.3389927829E+03    0.1822824218E+04
  1     76    0.98257E-03    0.1042059108E+04   -0.4388661626E+04    0.4510680442E+04
  1     77    0.99550E-03   -0.5820676597E+01    0.2876610085E+04    0.2876615974E+04
  1     78    0.10084E-02   -0.1096241652E+04    0.2191324547E+04    0.2450234485E+04
  1     79    0.10214E-02   -0.8904658508E+03    0.1919793204E+04    0.2116255036E+04
  1     80    0.10343E-02    0.5015992591E+04    0.4866152616E+04    0.6988535108E+04
  1     81    0.10472E-02   -0.2770513969E+04   -0.3500830200E+04    0.4464477544E+04
  1     82    0.10601E-02   -0.4088995403E+04    0.5161456202E+02    0.4089321150E+04
  1     83    0.10731E-02   -0.4917956733E+04   -0.3139899292E+03    0.4927969978E+04
  1     84    0.10860E-02    0.5880816804E+04   -0.5829481171E+03    0.5909639142E+04
  1     85    0.10989E-02    0.2385742857E+03    0.3002226048E+04    0.3011690378E+04
  1     86    0.11119E-02   -0.5841127983E+04    0.1254371216E+04    0.5974296884E+04
  1     87    0.11248E-02    0.2738388797E+04   -0.2719601070E+04    0.3859404512E+04
  1     88    0.11377E-02   -0.1088661025E+04    0.1904616150E+04    0.2193797052E+04
  1     89    0.11506E-02    0.3449608306E+04    0.2339832748E+04    0.4168286789E+04
  1     90    0.11636E-02   -0.4645399246E+03    0.4201202613E+04    0.4226807393E+04
  1     91    0.11765E-02    0.6469718300E+03    0.5497068118E+04    0.5535009525E+04
  1     92    0.11894E-02   -0.3372727202E+04   -0.5507449625E+03    0.3417397956E+04
  1     93    0.12024E-02    0.2511950989E+04   -0.4062185145E+04    0.4776112009E+04
  1     94    0.12153E-02    0.2645628703E+04    0.1654043168E+04    0.3120129811E+04
  1     95    0.12282E-02   -0.2180508728E+04   -0.1834104195E+04    0.2849308076E+04
  1     96    0.12411E-02   -0.1365155974E+04    0.4939719848E+04    0.5124888585E+04
  1     97    0.12541E-02    0.1999916818E+04    0.4642867275E+04    0.5055282763E+04
  1     98    0.12670E-02   -0.6439499740E+03    0.1877614177E+04    0.1984970167E+04
  1     99    0.12799E-02    0.2211151361E+04   -0.1564573251E+04    0.2708704450E+04
  1    100    0.12929E-02   -0.4945471926E+04   -0.4948376030E+04    0.6996007284E+04
  1    101    0.13058E-02   -0.1972883481E+03   -0.2656212252E+04    0.2663528903E+04
  1    102    0.13187E-02   -0.3818267899E+04   -0.1157441431E+04    0.3989842154E+04
  1    103    0.13316E-02   -0.4755537487E+04    0.3089679404E+04    0.5671089455E+04
  1    104    0.13446E-02   -0.4600874678E+04    0.1262277260E+04    0.4770890031E+04
  1    105    0.13575E-02   -0.1818352850E+04    0.2910175494E+03    0.1841493497E+04
  1    106    0.13704E-02   -0.1868650848E+04   -0.7707710759E+04    0.7930993704E+04
  1    107    0.13834E-02   -0.5763946986E+04    0.1929147682E+03    0.5767174435E+04
  1    108    0.13963E-02   -0.4149985381E+03    0.2689361342E+03    0.4945204050E+03
  1    109    0.14092E-02    0.3467918641E+03    0.1031503945E+04    0.1088239397E+04
  1    110    0.14221E-02    0.3585261580E+04   -0.2783523368E+04    0.4538953948E+04
  1    111    0.14351E-02   -0.4546490223E+04   -0.4623471915E+04    0.6484370895E+04
  1    112    0.14480E-02    0.2726884110E+04   -0.2559667824E+04    0.3740026246E+04
  1    113    0.14609E-02    0.4824197560E+04   -0.1299265635E+02    0.4824215056E+04
  1    114    0.14739E-02    0.1433880448E+04   -0.5388620956E+04    0.5576132078E+04
  1    115    0.14868E-02   -0.3489364372E+04   -0.1405089499E+04    0.3761640628E+04
  1    116    0.14997E-02    0.4927207279E+04   -0.1801342196E+04    0.5246161004E+04
  1    117    0.15126E-02   -0.3357634093E+04   -0.5730499719E+04    0.6641711657E+04
  1    118    0.15256E-02   -0.3458696810E+04   -0.1462759728E+04    0.3755296212E+04
  1    119    0.15385E-02   -0.4879211843E+03   -0.2178989431E+04    0.2232949176E+04
  1    120    0.15514E-02    0.1788551247E+04    0.6651606685E+04    0.6887872462E+04
  1    121    0.15644E-02    0.3246580449E+04    0.1160573801E+04    0.3447784239E+04
  1    122    0.15773E-02    0.2073878449E+04    0.3538799080E+04    0.4101715586E+04
  1    123    0.15902E-02    0.4578306237E+03   -0.8999367298E+03    0.1009700449E+04
  1    124    0.16031E-02   -0.2719282851E+04   -0.8458151098E+03    0.2847789041E+04
  1    125    0.16161E-02   -0.2514065502E+04   -0.2472328519E+04    0.3526036536E+04
  1    126    0.16290E-02   -0.5761433271E+04    0.7063099813E+03    0.5804566058E+04
  1    127    0.16419E-02    0.3768751099E+04   -0.1192688700E+04    0.3952972449E+04
  1    128    0.16549E-02   -0.1607799851E+04   -0.5207324246E+04    0.5449884968E+04
  1    129    0.16678E-02   -0.6014785472E+04   -0.4785608185E+04    0.7686331373E+04
  1    130    0.16807E-02   -0.1395839383E+04    0.5152639423E+03    0.1487906084E+04
  1    131    0.16936E-02    0.8027416612E+01    0.2740782887E+04    0.2740794643E+04
  1    132    0.17066E-02   -0.1664194437E+04    0.1210675056E+04    0.2057978915E+04
  1    133    0.17195E-02    0.2438022267E+04    0.3313117644E+04    0.4113477981E+04
  1    134    0.17324E-02    0.2214821045E+04   -0.2856897214E+04    0.3614871223E+04
  1    135    0.17454E-02    0.6524394133E+04   -0.9543252913E+03    0.6593819498E+04
  1    136    0.17583E-02   -0.3008579259E+04    0.1962621169E+04    0.3592134604E+04
  1    137    0.17712E-02    0.1039920104E+04   -0.3232574677E+04    0.3395728621E+04
