% itn    run  time           mean square displacement
  1      1    0.12929E-03    0.10814E-01
  1      2    0.25857E-03    0.38642E-01
  1      3    0.38786E-03    0.80977E-01
  1      4    0.51714E-03    0.13539E+00
  1      5    0.64643E-03    0.19925E+00
  1      6    0.77571E-03    0.26745E+00
  1      7    0.90500E-03    0.33849E+00
  1      8    0.10343E-02    0.41661E+00
  1      9    0.11636E-02    0.50075E+00
  1     10    0.12929E-02    0.58076E+00
  1     11    0.14221E-02    0.65774E+00
  1     12    0.15514E-02    0.73429E+00
  1     13    0.16807E-02    0.81285E+00
  1     14    0.18100E-02    0.89536E+00
  1     15    0.19393E-02    0.96281E+00
  1     16    0.20686E-02    0.10349E+01
  1     17    0.21979E-02    0.11152E+01
  1     18    0.23271E-02    0.12075E+01
  1     19    0.24564E-02    0.13142E+01
  1     20    0.25857E-02    0.14178E+01
  1     21    0.27150E-02    0.15187E+01
  1     22    0.28443E-02    0.16148E+01
  1     23    0.29736E-02    0.17088E+01
  1     24    0.31029E-02    0.17830E+01
  1     25    0.32321E-02    0.18516E+01
  1     26    0.33614E-02    0.19184E+01
  1     27    0.34907E-02    0.20118E+01
  1     28    0.36200E-02    0.20994E+01
  1     29    0.37493E-02    0.21734E+01
  1     30    0.38786E-02    0.22450E+01
  1     31    0.40079E-02    0.23101E+01
  1     32    0.41371E-02    0.23714E+01
  1     33    0.42664E-02    0.24444E+01
  1     34    0.43957E-02    0.25148E+01
  1     35    0.45250E-02    0.25979E+01
  1     36    0.46543E-02    0.26770E+01
  1     37    0.47836E-02    0.27708E+01
  1     38    0.49129E-02    0.28584E+01
  1     39    0.50421E-02    0.29374E+01
  1     40    0.51714E-02    0.30174E+01
  1     41    0.53007E-02    0.31185E+01
  1     42    0.54300E-02    0.32080E+01
  1     43    0.55593E-02    0.32997E+01
  1     44    0.56886E-02    0.33894E+01
  1     45    0.58179E-02    0.34793E+01
  1     46    0.59471E-02    0.35573E+01
  1     47    0.60764E-02    0.36555E+01
  1     48    0.62057E-02    0.37451E+01
  1     49    0.63350E-02    0.38301E+01
  1     50    0.64643E-02    0.39130E+01
  1     51    0.65936E-02    0.40096E+01
  1     52    0.67229E-02    0.40986E+01
  1     53    0.68521E-02    0.41888E+01
  1     54    0.69814E-02    0.42634E+01
  1     55    0.71107E-02    0.43423E+01
  1     56    0.72400E-02    0.44195E+01
  1     57    0.73693E-02    0.44755E+01
  1     58    0.74986E-02    0.45328E+01
  1     59    0.76279E-02    0.45835E+01
  1     60    0.77571E-02    0.46156E+01
  1     61    0.78864E-02    0.46581E+01
  1     62    0.80157E-02    0.46986E+01
  1     63    0.81450E-02    0.47563E+01
  1     64    0.82743E-02    0.48121E+01
  1     65    0.84036E-02    0.48688E+01
  1     66    0.85329E-02    0.49412E+01
  1     67    0.86621E-02    0.49821E+01
  1     68    0.87914E-02    0.50389E+01
  1     69    0.89207E-02    0.50795E+01
  1     70    0.90500E-02    0.51401E+01
  1     71    0.91793E-02    0.51903E+01
  1     72    0.93086E-02    0.52572E+01
  1     73    0.94379E-02    0.53206E+01
  1     74    0.95671E-02    0.53592E+01
  1     75    0.96964E-02    0.53819E+01
  1     76    0.98257E-02    0.53944E+01
  1     77    0.99550E-02    0.54216E+01
  1     78    0.10084E-01    0.54598E+01
  1     79    0.10214E-01    0.54913E+01
  1     80    0.10343E-01    0.55244E+01
  1     81    0.10472E-01    0.55616E+01
  1     82    0.10601E-01    0.56059E+01
  1     83    0.10731E-01    0.56478E+01
  1     84    0.10860E-01    0.57130E+01
  1     85    0.10989E-01    0.57965E+01
  1     86    0.11119E-01    0.58846E+01
  1     87    0.11248E-01    0.59925E+01
  1     88    0.11377E-01    0.60805E+01
  1     89    0.11506E-01    0.61370E+01
  1     90    0.11636E-01    0.62038E+01
  1     91    0.11765E-01    0.62741E+01
  1     92    0.11894E-01    0.63657E+01
  1     93    0.12024E-01    0.64449E+01
  1     94    0.12153E-01    0.65233E+01
  1     95    0.12282E-01    0.65697E+01
  1     96    0.12411E-01    0.66125E+01
  1     97    0.12541E-01    0.66743E+01
  1     98    0.12670E-01    0.67391E+01
  1     99    0.12799E-01    0.67841E+01
  1    100    0.12929E-01    0.68320E+01
  1    101    0.13058E-01    0.68907E+01
  1    102    0.13187E-01    0.69472E+01
  1    103    0.13316E-01    0.70124E+01
  1    104    0.13446E-01    0.70724E+01
  1    105    0.13575E-01    0.71491E+01
  1    106    0.13704E-01    0.72221E+01
  1    107    0.13834E-01    0.72964E+01
  1    108    0.13963E-01    0.74089E+01
  1    109    0.14092E-01    0.75244E+01
  1    110    0.14221E-01    0.76001E+01
  1    111    0.14351E-01    0.76747E+01
  1    112    0.14480E-01    0.77909E+01
  1    113    0.14609E-01    0.79267E+01
  1    114    0.14739E-01    0.80471E+01
  1    115    0.14868E-01    0.81568E+01
  1    116    0.14997E-01    0.82558E+01
  1    117    0.15126E-01    0.83491E+01
  1    118    0.15256E-01    0.84001E+01
  1    119    0.15385E-01    0.84408E+01
  1    120    0.15514E-01    0.85104E+01
  1    121    0.15644E-01    0.85730E+01
  1    122    0.15773E-01    0.86184E+01
  1    123    0.15902E-01    0.86354E+01
  1    124    0.16031E-01    0.86257E+01
  1    125    0.16161E-01    0.86709E+01
  1    126    0.16290E-01    0.87326E+01
  1    127    0.16419E-01    0.87927E+01
  1    128    0.16549E-01    0.88655E+01
  1    129    0.16678E-01    0.89307E+01
  1    130    0.16807E-01    0.89794E+01
  1    131    0.16936E-01    0.90339E+01
  1    132    0.17066E-01    0.90808E+01
  1    133    0.17195E-01    0.91752E+01
  1    134    0.17324E-01    0.92312E+01
  1    135    0.17454E-01    0.92793E+01
  1    136    0.17583E-01    0.93074E+01
  1    137    0.17712E-01    0.93404E+01
  1    138    0.17841E-01    0.94202E+01
  1    139    0.17971E-01    0.94946E+01
  1    140    0.18100E-01    0.95684E+01
  1    141    0.18229E-01    0.96376E+01
  1    142    0.18359E-01    0.96860E+01
  1    143    0.18488E-01    0.97171E+01
  1    144    0.18617E-01    0.97672E+01
  1    145    0.18746E-01    0.98365E+01
  1    146    0.18876E-01    0.99515E+01
  1    147    0.19005E-01    0.10034E+02
  1    148    0.19134E-01    0.10109E+02
  1    149    0.19264E-01    0.10193E+02
  1    150    0.19393E-01    0.10291E+02
  1    151    0.19522E-01    0.10379E+02
  1    152    0.19651E-01    0.10436E+02
  1    153    0.19781E-01    0.10493E+02
  1    154    0.19910E-01    0.10522E+02
  1    155    0.20039E-01    0.10540E+02
  1    156    0.20169E-01    0.10550E+02
  1    157    0.20298E-01    0.10559E+02
  1    158    0.20427E-01    0.10558E+02
  1    159    0.20556E-01    0.10574E+02
  1    160    0.20686E-01    0.10584E+02
  1    161    0.20815E-01    0.10592E+02
  1    162    0.20944E-01    0.10601E+02
  1    163    0.21074E-01    0.10660E+02
  1    164    0.21203E-01    0.10723E+02
  1    165    0.21332E-01    0.10786E+02
  1    166    0.21461E-01    0.10833E+02
  1    167    0.21591E-01    0.10898E+02
  1    168    0.21720E-01    0.10996E+02
  1    169    0.21849E-01    0.11133E+02
  1    170    0.21979E-01    0.11263E+02
  1    171    0.22108E-01    0.11368E+02
  1    172    0.22237E-01    0.11456E+02
  1    173    0.22366E-01    0.11521E+02
  1    174    0.22496E-01    0.11620E+02
  1    175    0.22625E-01    0.11703E+02
  1    176    0.22754E-01    0.11786E+02
  1    177    0.22884E-01    0.11872E+02
  1    178    0.23013E-01    0.11942E+02
  1    179    0.23142E-01    0.12044E+02
  1    180    0.23271E-01    0.12181E+02
  1    181    0.23401E-01    0.12280E+02
  1    182    0.23530E-01    0.12390E+02
  1    183    0.23659E-01    0.12483E+02
  1    184    0.23789E-01    0.12573E+02
  1    185    0.23918E-01    0.12664E+02
  1    186    0.24047E-01    0.12752E+02
  1    187    0.24176E-01    0.12867E+02
  1    188    0.24306E-01    0.12918E+02
  1    189    0.24435E-01    0.12944E+02
  1    190    0.24564E-01    0.12976E+02
  1    191    0.24694E-01    0.13025E+02
  1    192    0.24823E-01    0.13078E+02
  1    193    0.24952E-01    0.13182E+02
  1    194    0.25081E-01    0.13258E+02
  1    195    0.25211E-01    0.13346E+02
  1    196    0.25340E-01    0.13405E+02
  1    197    0.25469E-01    0.13462E+02
  1    198    0.25599E-01    0.13493E+02
  1    199    0.25728E-01    0.13545E+02
  1    200    0.25857E-01    0.13621E+02
  1    201    0.25986E-01    0.13686E+02
  1    202    0.26116E-01    0.13728E+02
  1    203    0.26245E-01    0.13780E+02
  1    204    0.26374E-01    0.13848E+02
  1    205    0.26504E-01    0.13916E+02
  1    206    0.26633E-01    0.13998E+02
  1    207    0.26762E-01    0.14075E+02
  1    208    0.26891E-01    0.14166E+02
  1    209    0.27021E-01    0.14235E+02
  1    210    0.27150E-01    0.14294E+02
  1    211    0.27279E-01    0.14328E+02
  1    212    0.27409E-01    0.14409E+02
  1    213    0.27538E-01    0.14460E+02
  1    214    0.27667E-01    0.14523E+02
  1    215    0.27796E-01    0.14585E+02
  1    216    0.27926E-01    0.14640E+02
  1    217    0.28055E-01    0.14694E+02
  1    218    0.28184E-01    0.14729E+02
  1    219    0.28314E-01    0.14740E+02
  1    220    0.28443E-01    0.14769E+02
  1    221    0.28572E-01    0.14803E+02
  1    222    0.28701E-01    0.14832E+02
  1    223    0.28831E-01    0.14869E+02
  1    224    0.28960E-01    0.14875E+02
  1    225    0.29089E-01    0.14870E+02
  1    226    0.29219E-01    0.14861E+02
  1    227    0.29348E-01    0.14870E+02
  1    228    0.29477E-01    0.14928E+02
  1    229    0.29606E-01    0.14961E+02
  1    230    0.29736E-01    0.15007E+02
  1    231    0.29865E-01    0.15039E+02
  1    232    0.29994E-01    0.15072E+02
  1    233    0.30124E-01    0.15126E+02
  1    234    0.30253E-01    0.15142E+02
  1    235    0.30382E-01    0.15178E+02
  1    236    0.30511E-01    0.15257E+02
  1    237    0.30641E-01    0.15355E+02
  1    238    0.30770E-01    0.15451E+02
  1    239    0.30899E-01    0.15554E+02
  1    240    0.31029E-01    0.15667E+02
  1    241    0.31158E-01    0.15799E+02
  1    242    0.31287E-01    0.15922E+02
  1    243    0.31416E-01    0.16041E+02
  1    244    0.31546E-01    0.16223E+02
  1    245    0.31675E-01    0.16386E+02
  1    246    0.31804E-01    0.16567E+02
  1    247    0.31934E-01    0.16722E+02
  1    248    0.32063E-01    0.16866E+02
  1    249    0.32192E-01    0.17024E+02
  1    250    0.32321E-01    0.17136E+02
  1    251    0.32451E-01    0.17224E+02
  1    252    0.32580E-01    0.17258E+02
  1    253    0.32709E-01    0.17312E+02
  1    254    0.32839E-01    0.17354E+02
  1    255    0.32968E-01    0.17394E+02
  1    256    0.33097E-01    0.17450E+02
  1    257    0.33226E-01    0.17504E+02
  1    258    0.33356E-01    0.17586E+02
  1    259    0.33485E-01    0.17681E+02
  1    260    0.33614E-01    0.17759E+02
  1    261    0.33744E-01    0.17865E+02
  1    262    0.33873E-01    0.17902E+02
  1    263    0.34002E-01    0.17962E+02
  1    264    0.34131E-01    0.18001E+02
  1    265    0.34261E-01    0.18041E+02
  1    266    0.34390E-01    0.18096E+02
  1    267    0.34519E-01    0.18166E+02
