% itn    run  time           vxave               vyave               vaverun
  1      1    0.12929E-03   -0.1186886602E+03    0.1769926697E+04    0.1773901776E+04
  1      2    0.25857E-03   -0.1103519337E+04    0.2147503301E+04    0.2414441002E+04
  1      3    0.38786E-03   -0.8620791007E+03   -0.5553597800E+03    0.1025477870E+04
  1      4    0.51714E-03   -0.1429896908E+03    0.3093764181E+03    0.3408222700E+03
  1      5    0.64643E-03    0.1080940819E+04    0.7217791306E+03    0.1299768505E+04
  1      6    0.77571E-03   -0.9524379252E+03   -0.3630082855E+03    0.1019270826E+04
  1      7    0.90500E-03    0.1749868241E+04    0.6153115931E+02    0.1750949727E+04
  1      8    0.10343E-02    0.7434195999E+03    0.5043958634E+03    0.8983807035E+03
  1      9    0.11636E-02    0.3111875434E+03    0.3362177106E+03    0.4581266595E+03
  1     10    0.12929E-02    0.3173038203E+03   -0.1097819379E+03    0.3357585267E+03
  1     11    0.14221E-02    0.7103394319E+03   -0.2351494686E+03    0.7482495447E+03
  1     12    0.15514E-02    0.3547131395E+04   -0.7706170830E+03    0.3629874904E+04
  1     13    0.16807E-02   -0.6576473603E+03   -0.1741018964E+03    0.6803025216E+03
  1     14    0.18100E-02   -0.3635404955E+03    0.7541633574E+03    0.8372120768E+03
  1     15    0.19393E-02   -0.6792730846E+03    0.1938488058E+04    0.2054056444E+04
  1     16    0.20686E-02   -0.2753248065E+03    0.6368810774E+03    0.6938452679E+03
  1     17    0.21979E-02    0.5328083867E+03    0.9223495593E+02    0.5407328953E+03
  1     18    0.23271E-02    0.3580878185E+03    0.2356359783E+03    0.4286621048E+03
  1     19    0.24564E-02   -0.3491003685E+03   -0.1269140380E+03    0.3714542238E+03
  1     20    0.25857E-02    0.6123533975E+03   -0.6929862537E+03    0.9247738271E+03
  1     21    0.27150E-02   -0.8425177256E+03   -0.3356394076E+03    0.9069123055E+03
  1     22    0.28443E-02   -0.8258715051E+02    0.2081714051E+04    0.2083351633E+04
  1     23    0.29736E-02    0.4615604172E+03    0.5149443505E+03    0.6915241881E+03
  1     24    0.31029E-02    0.1149119618E+04    0.1242049176E+03    0.1155812596E+04
  1     25    0.32321E-02   -0.7051287247E+03   -0.4933186012E+03    0.8605636297E+03
  1     26    0.33614E-02    0.2526434890E+03   -0.8524777549E+03    0.8891271310E+03
  1     27    0.34907E-02    0.1463866345E+04    0.1047139497E+03    0.1467606789E+04
  1     28    0.36200E-02   -0.1666217330E+04   -0.7984370182E+03    0.1847642244E+04
  1     29    0.37493E-02   -0.5488637254E+03   -0.2570831703E+03    0.6060883974E+03
  1     30    0.38786E-02    0.6255973332E+03    0.1925106105E+04    0.2024204915E+04
  1     31    0.40079E-02    0.2275381248E+04    0.1857773100E+03    0.2282952700E+04
  1     32    0.41371E-02   -0.1740899947E+04    0.9000055738E+03    0.1959781278E+04
  1     33    0.42664E-02    0.1526264594E+04   -0.1040316297E+04    0.1847090037E+04
  1     34    0.43957E-02   -0.7581835414E+03   -0.2052973617E+03    0.7854866575E+03
  1     35    0.45250E-02   -0.8318095939E+02    0.4639171300E+03    0.4713153673E+03
  1     36    0.46543E-02    0.7141847492E+03   -0.2230339898E+03    0.7482005189E+03
  1     37    0.47836E-02    0.6662109498E+03   -0.7169358060E+03    0.9786899302E+03
  1     38    0.49129E-02    0.2114854612E+03    0.3716774666E+03    0.4276333003E+03
  1     39    0.50421E-02    0.3473032690E+03   -0.1188737512E+03    0.3670838179E+03
  1     40    0.51714E-02    0.1787028490E+04   -0.1167826900E+04    0.2134781135E+04
  1     41    0.53007E-02   -0.1603508672E+03   -0.1541570384E+04    0.1549887625E+04
  1     42    0.54300E-02   -0.7961307106E+02   -0.9466899473E+03    0.9500316297E+03
  1     43    0.55593E-02   -0.7769010271E+03   -0.4270323557E+02    0.7780737576E+03
  1     44    0.56886E-02    0.8798875895E+03    0.3318618069E+03    0.9403905726E+03
  1     45    0.58179E-02   -0.1134710001E+04   -0.7558902945E+03    0.1363428371E+04
  1     46    0.59471E-02    0.8680468313E+03   -0.1162245206E+04    0.1450627182E+04
  1     47    0.60764E-02    0.1348759656E+04    0.2857269003E+03    0.1378692305E+04
  1     48    0.62057E-02    0.9588926107E+03    0.1676232565E+04    0.1931121604E+04
  1     49    0.63350E-02   -0.1025382213E+04    0.1105430350E+04    0.1507774831E+04
  1     50    0.64643E-02    0.9246473984E+03   -0.1161725261E+03    0.9319167705E+03
