% itn    run  time           mean square displacement
  1      1    0.12929E-03    0.11180E-01
  1      2    0.25857E-03    0.40294E-01
  1      3    0.38786E-03    0.82784E-01
  1      4    0.51714E-03    0.13659E+00
  1      5    0.64643E-03    0.19545E+00
  1      6    0.77571E-03    0.25604E+00
  1      7    0.90500E-03    0.32064E+00
  1      8    0.10343E-02    0.38333E+00
  1      9    0.11636E-02    0.44075E+00
  1     10    0.12929E-02    0.50848E+00
  1     11    0.14221E-02    0.57366E+00
  1     12    0.15514E-02    0.63752E+00
  1     13    0.16807E-02    0.70012E+00
  1     14    0.18100E-02    0.75449E+00
  1     15    0.19393E-02    0.80688E+00
  1     16    0.20686E-02    0.86170E+00
  1     17    0.21979E-02    0.90884E+00
  1     18    0.23271E-02    0.96489E+00
  1     19    0.24564E-02    0.10195E+01
  1     20    0.25857E-02    0.10801E+01
  1     21    0.27150E-02    0.11368E+01
  1     22    0.28443E-02    0.12044E+01
  1     23    0.29736E-02    0.12709E+01
  1     24    0.31029E-02    0.13343E+01
  1     25    0.32321E-02    0.13969E+01
  1     26    0.33614E-02    0.14587E+01
  1     27    0.34907E-02    0.15110E+01
  1     28    0.36200E-02    0.15669E+01
  1     29    0.37493E-02    0.16404E+01
  1     30    0.38786E-02    0.17193E+01
  1     31    0.40079E-02    0.17983E+01
  1     32    0.41371E-02    0.18748E+01
  1     33    0.42664E-02    0.19615E+01
  1     34    0.43957E-02    0.20434E+01
  1     35    0.45250E-02    0.21263E+01
  1     36    0.46543E-02    0.22093E+01
  1     37    0.47836E-02    0.22892E+01
  1     38    0.49129E-02    0.23679E+01
  1     39    0.50421E-02    0.24468E+01
  1     40    0.51714E-02    0.25198E+01
  1     41    0.53007E-02    0.25760E+01
  1     42    0.54300E-02    0.26499E+01
  1     43    0.55593E-02    0.27216E+01
  1     44    0.56886E-02    0.27883E+01
  1     45    0.58179E-02    0.28744E+01
  1     46    0.59471E-02    0.29535E+01
  1     47    0.60764E-02    0.30292E+01
  1     48    0.62057E-02    0.31124E+01
  1     49    0.63350E-02    0.31836E+01
  1     50    0.64643E-02    0.32507E+01
  1     51    0.65936E-02    0.32987E+01
  1     52    0.67229E-02    0.33382E+01
  1     53    0.68521E-02    0.34006E+01
  1     54    0.69814E-02    0.34708E+01
  1     55    0.71107E-02    0.35307E+01
  1     56    0.72400E-02    0.35873E+01
  1     57    0.73693E-02    0.36457E+01
  1     58    0.74986E-02    0.37169E+01
  1     59    0.76279E-02    0.37728E+01
  1     60    0.77571E-02    0.38226E+01
  1     61    0.78864E-02    0.38521E+01
  1     62    0.80157E-02    0.38993E+01
  1     63    0.81450E-02    0.39371E+01
  1     64    0.82743E-02    0.39805E+01
  1     65    0.84036E-02    0.40262E+01
  1     66    0.85329E-02    0.40924E+01
  1     67    0.86621E-02    0.41365E+01
  1     68    0.87914E-02    0.41672E+01
  1     69    0.89207E-02    0.41928E+01
  1     70    0.90500E-02    0.42180E+01
  1     71    0.91793E-02    0.42685E+01
  1     72    0.93086E-02    0.43119E+01
  1     73    0.94379E-02    0.43528E+01
  1     74    0.95671E-02    0.44045E+01
  1     75    0.96964E-02    0.44463E+01
  1     76    0.98257E-02    0.44835E+01
  1     77    0.99550E-02    0.44920E+01
  1     78    0.10084E-01    0.45303E+01
  1     79    0.10214E-01    0.45763E+01
  1     80    0.10343E-01    0.46330E+01
  1     81    0.10472E-01    0.46964E+01
  1     82    0.10601E-01    0.47780E+01
  1     83    0.10731E-01    0.48575E+01
  1     84    0.10860E-01    0.49447E+01
  1     85    0.10989E-01    0.50357E+01
  1     86    0.11119E-01    0.51529E+01
  1     87    0.11248E-01    0.52739E+01
  1     88    0.11377E-01    0.53653E+01
  1     89    0.11506E-01    0.54430E+01
  1     90    0.11636E-01    0.55301E+01
  1     91    0.11765E-01    0.56243E+01
  1     92    0.11894E-01    0.57088E+01
  1     93    0.12024E-01    0.57639E+01
  1     94    0.12153E-01    0.58107E+01
  1     95    0.12282E-01    0.58764E+01
  1     96    0.12411E-01    0.59434E+01
  1     97    0.12541E-01    0.60173E+01
  1     98    0.12670E-01    0.61205E+01
  1     99    0.12799E-01    0.62103E+01
  1    100    0.12929E-01    0.62778E+01
  1    101    0.13058E-01    0.63086E+01
  1    102    0.13187E-01    0.63547E+01
  1    103    0.13316E-01    0.64105E+01
  1    104    0.13446E-01    0.64685E+01
  1    105    0.13575E-01    0.65193E+01
  1    106    0.13704E-01    0.66045E+01
  1    107    0.13834E-01    0.67075E+01
  1    108    0.13963E-01    0.68155E+01
  1    109    0.14092E-01    0.69022E+01
  1    110    0.14221E-01    0.70024E+01
  1    111    0.14351E-01    0.70811E+01
  1    112    0.14480E-01    0.71528E+01
  1    113    0.14609E-01    0.72236E+01
  1    114    0.14739E-01    0.73009E+01
  1    115    0.14868E-01    0.73570E+01
  1    116    0.14997E-01    0.74272E+01
  1    117    0.15126E-01    0.74999E+01
  1    118    0.15256E-01    0.75697E+01
  1    119    0.15385E-01    0.76282E+01
  1    120    0.15514E-01    0.76740E+01
  1    121    0.15644E-01    0.77285E+01
  1    122    0.15773E-01    0.77988E+01
  1    123    0.15902E-01    0.78891E+01
  1    124    0.16031E-01    0.79278E+01
  1    125    0.16161E-01    0.79447E+01
  1    126    0.16290E-01    0.79980E+01
  1    127    0.16419E-01    0.80393E+01
  1    128    0.16549E-01    0.80898E+01
  1    129    0.16678E-01    0.81224E+01
