% itn    run  time           mean square displacement
  1      1    0.12929E-03    0.33873E-03
  1      2    0.25857E-03    0.12169E-02
  1      3    0.38786E-03    0.23200E-02
  1      4    0.51714E-03    0.37630E-02
  1      5    0.64643E-03    0.58637E-02
  1      6    0.77571E-03    0.77827E-02
  1      7    0.90500E-03    0.10287E-01
  1      8    0.10343E-02    0.12965E-01
  1      9    0.11636E-02    0.15989E-01
  1     10    0.12929E-02    0.19301E-01
  1     11    0.14221E-02    0.24520E-01
  1     12    0.15514E-02    0.31788E-01
  1     13    0.16807E-02    0.39559E-01
  1     14    0.18100E-02    0.48518E-01
  1     15    0.19393E-02    0.57758E-01
  1     16    0.20686E-02    0.66604E-01
  1     17    0.21979E-02    0.75041E-01
  1     18    0.23271E-02    0.80769E-01
  1     19    0.24564E-02    0.86794E-01
  1     20    0.25857E-02    0.97366E-01
  1     21    0.27150E-02    0.10764E+00
  1     22    0.28443E-02    0.11567E+00
  1     23    0.29736E-02    0.12008E+00
  1     24    0.31029E-02    0.12115E+00
  1     25    0.32321E-02    0.12117E+00
  1     26    0.33614E-02    0.12346E+00
  1     27    0.34907E-02    0.12281E+00
  1     28    0.36200E-02    0.12194E+00
  1     29    0.37493E-02    0.12326E+00
  1     30    0.38786E-02    0.12668E+00
  1     31    0.40079E-02    0.13347E+00
  1     32    0.41371E-02    0.14313E+00
  1     33    0.42664E-02    0.15521E+00
  1     34    0.43957E-02    0.16488E+00
  1     35    0.45250E-02    0.17187E+00
  1     36    0.46543E-02    0.17871E+00
  1     37    0.47836E-02    0.18015E+00
  1     38    0.49129E-02    0.18357E+00
  1     39    0.50421E-02    0.18967E+00
  1     40    0.51714E-02    0.19363E+00
  1     41    0.53007E-02    0.20024E+00
  1     42    0.54300E-02    0.20738E+00
  1     43    0.55593E-02    0.20943E+00
  1     44    0.56886E-02    0.21119E+00
  1     45    0.58179E-02    0.21711E+00
  1     46    0.59471E-02    0.22465E+00
  1     47    0.60764E-02    0.23211E+00
  1     48    0.62057E-02    0.24254E+00
  1     49    0.63350E-02    0.25109E+00
  1     50    0.64643E-02    0.26118E+00
  1     51    0.65936E-02    0.26786E+00
  1     52    0.67229E-02    0.27843E+00
  1     53    0.68521E-02    0.28980E+00
  1     54    0.69814E-02    0.29343E+00
  1     55    0.71107E-02    0.29563E+00
  1     56    0.72400E-02    0.29633E+00
  1     57    0.73693E-02    0.30219E+00
  1     58    0.74986E-02    0.30312E+00
  1     59    0.76279E-02    0.30124E+00
  1     60    0.77571E-02    0.30048E+00
  1     61    0.78864E-02    0.29777E+00
  1     62    0.80157E-02    0.29585E+00
  1     63    0.81450E-02    0.30069E+00
  1     64    0.82743E-02    0.31013E+00
  1     65    0.84036E-02    0.31797E+00
  1     66    0.85329E-02    0.32829E+00
  1     67    0.86621E-02    0.33630E+00
  1     68    0.87914E-02    0.34797E+00
  1     69    0.89207E-02    0.35609E+00
  1     70    0.90500E-02    0.36538E+00
  1     71    0.91793E-02    0.37036E+00
  1     72    0.93086E-02    0.37430E+00
  1     73    0.94379E-02    0.38092E+00
  1     74    0.95671E-02    0.38843E+00
  1     75    0.96964E-02    0.38853E+00
  1     76    0.98257E-02    0.38674E+00
  1     77    0.99550E-02    0.38717E+00
  1     78    0.10084E-01    0.39188E+00
  1     79    0.10214E-01    0.39939E+00
  1     80    0.10343E-01    0.40372E+00
  1     81    0.10472E-01    0.40543E+00
  1     82    0.10601E-01    0.40492E+00
  1     83    0.10731E-01    0.40524E+00
  1     84    0.10860E-01    0.40714E+00
  1     85    0.10989E-01    0.40543E+00
  1     86    0.11119E-01    0.40101E+00
  1     87    0.11248E-01    0.40109E+00
  1     88    0.11377E-01    0.39379E+00
  1     89    0.11506E-01    0.38684E+00
  1     90    0.11636E-01    0.38119E+00
  1     91    0.11765E-01    0.37750E+00
  1     92    0.11894E-01    0.36990E+00
  1     93    0.12024E-01    0.35967E+00
  1     94    0.12153E-01    0.35074E+00
  1     95    0.12282E-01    0.34271E+00
  1     96    0.12411E-01    0.34327E+00
  1     97    0.12541E-01    0.34415E+00
  1     98    0.12670E-01    0.34368E+00
  1     99    0.12799E-01    0.35045E+00
  1    100    0.12929E-01    0.35589E+00
  1    101    0.13058E-01    0.36063E+00
  1    102    0.13187E-01    0.36660E+00
  1    103    0.13316E-01    0.37151E+00
  1    104    0.13446E-01    0.36949E+00
  1    105    0.13575E-01    0.36536E+00
  1    106    0.13704E-01    0.35983E+00
  1    107    0.13834E-01    0.35882E+00
  1    108    0.13963E-01    0.35993E+00
  1    109    0.14092E-01    0.36255E+00
  1    110    0.14221E-01    0.36611E+00
  1    111    0.14351E-01    0.37154E+00
  1    112    0.14480E-01    0.37982E+00
  1    113    0.14609E-01    0.39088E+00
  1    114    0.14739E-01    0.40221E+00
  1    115    0.14868E-01    0.41329E+00
  1    116    0.14997E-01    0.42318E+00
  1    117    0.15126E-01    0.43371E+00
  1    118    0.15256E-01    0.44643E+00
  1    119    0.15385E-01    0.45729E+00
  1    120    0.15514E-01    0.46482E+00
  1    121    0.15644E-01    0.47004E+00
  1    122    0.15773E-01    0.47788E+00
  1    123    0.15902E-01    0.48519E+00
  1    124    0.16031E-01    0.48242E+00
  1    125    0.16161E-01    0.48135E+00
  1    126    0.16290E-01    0.48390E+00
  1    127    0.16419E-01    0.48957E+00
  1    128    0.16549E-01    0.49459E+00
  1    129    0.16678E-01    0.49185E+00
  1    130    0.16807E-01    0.48770E+00
  1    131    0.16936E-01    0.48022E+00
  1    132    0.17066E-01    0.47371E+00
  1    133    0.17195E-01    0.46914E+00
  1    134    0.17324E-01    0.46638E+00
  1    135    0.17454E-01    0.46329E+00
  1    136    0.17583E-01    0.46504E+00
  1    137    0.17712E-01    0.47388E+00
