% itn    run  time               r                   g
  1      1    0.35618E-02    0.5000000075E-01    0.0000000000E+00
  1      1    0.35618E-02    0.1000000015E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1500000022E+00    0.5092958027E+00
  1      1    0.35618E-02    0.2000000030E+00    0.1212609054E+00
  1      1    0.35618E-02    0.2500000037E+00    0.4715701877E+00
  1      1    0.35618E-02    0.3000000045E+00    0.5401622150E+00
  1      1    0.35618E-02    0.3500000052E+00    0.2611773347E+00
  1      1    0.35618E-02    0.4000000060E+00    0.2263536901E+00
  1      1    0.35618E-02    0.4500000067E+00    0.9986192210E-01
  1      1    0.35618E-02    0.5000000075E+00    0.2233753521E+00
  1      1    0.35618E-02    0.5500000082E+00    0.8084060361E-01
  1      1    0.35618E-02    0.6000000089E+00    0.4059604225E+00
  1      1    0.35618E-02    0.6500000097E+00    0.3734835887E+00
  1      1    0.35618E-02    0.7000000104E+00    0.1886280751E+00
  1      1    0.35618E-02    0.7500000112E+00    0.3512384846E+00
  1      1    0.35618E-02    0.8000000119E+00    0.3559594320E+00
  1      1    0.35618E-02    0.8500000127E+00    0.1543320614E+00
  1      1    0.35618E-02    0.9000000134E+00    0.2667739919E+00
  1      1    0.35618E-02    0.9500000142E+00    0.4358837951E+00
  1      1    0.35618E-02    0.1000000015E+01    0.3047068905E+00
  1      1    0.35618E-02    0.1050000016E+01    0.2277338955E+00
  1      1    0.35618E-02    0.1100000016E+01    0.2171416213E+00
  1      1    0.35618E-02    0.1150000017E+01    0.3206677276E+00
  1      1    0.35618E-02    0.1200000018E+01    0.4876236409E+00
  1      1    0.35618E-02    0.1250000019E+01    0.2251988243E+00
  1      1    0.35618E-02    0.1300000019E+01    0.3162294200E+00
  1      1    0.35618E-02    0.1350000020E+01    0.2882806430E+00
  1      1    0.35618E-02    0.1400000021E+01    0.3549637413E+00
  1      1    0.35618E-02    0.1450000022E+01    0.2829421126E+00
  1      1    0.35618E-02    0.1500000022E+01    0.3596721771E+00
  1      1    0.35618E-02    0.1550000023E+01    0.3339644608E+00
  1      1    0.35618E-02    0.1600000024E+01    0.3098889805E+00
  1      1    0.35618E-02    0.1650000025E+01    0.3787071354E+00
  1      1    0.35618E-02    0.1700000025E+01    0.4560857935E+00
  1      1    0.35618E-02    0.1750000026E+01    0.2337347887E+00
  1      1    0.35618E-02    0.1800000027E+01    0.2630166117E+00
  1      1    0.35618E-02    0.1850000028E+01    0.2325551611E+00
  1      1    0.35618E-02    0.1900000028E+01    0.3282128506E+00
  1      1    0.35618E-02    0.1950000029E+01    0.2645692482E+00
  1      1    0.35618E-02    0.2000000030E+01    0.3008498413E+00
  1      1    0.35618E-02    0.2050000031E+01    0.2200660876E+00
  1      1    0.35618E-02    0.2100000031E+01    0.2454437603E+00
  1      1    0.35618E-02    0.2150000032E+01    0.2895995741E+00
