% itn    run  time           mean square displacement
  1      1    0.12929E-03    0.81920E-02
  1      2    0.25857E-03    0.28265E-01
  1      3    0.38786E-03    0.54575E-01
  1      4    0.51714E-03    0.86275E-01
  1      5    0.64643E-03    0.12043E+00
  1      6    0.77571E-03    0.15667E+00
  1      7    0.90500E-03    0.19417E+00
  1      8    0.10343E-02    0.23803E+00
  1      9    0.11636E-02    0.28026E+00
  1     10    0.12929E-02    0.32479E+00
  1     11    0.14221E-02    0.37179E+00
  1     12    0.15514E-02    0.41821E+00
  1     13    0.16807E-02    0.46120E+00
  1     14    0.18100E-02    0.49986E+00
  1     15    0.19393E-02    0.53617E+00
  1     16    0.20686E-02    0.56909E+00
  1     17    0.21979E-02    0.61028E+00
  1     18    0.23271E-02    0.65371E+00
  1     19    0.24564E-02    0.69320E+00
  1     20    0.25857E-02    0.73123E+00
  1     21    0.27150E-02    0.76468E+00
  1     22    0.28443E-02    0.79580E+00
  1     23    0.29736E-02    0.82754E+00
  1     24    0.31029E-02    0.85834E+00
  1     25    0.32321E-02    0.88993E+00
  1     26    0.33614E-02    0.91891E+00
  1     27    0.34907E-02    0.95092E+00
  1     28    0.36200E-02    0.98825E+00
  1     29    0.37493E-02    0.10143E+01
  1     30    0.38786E-02    0.10399E+01
  1     31    0.40079E-02    0.10757E+01
  1     32    0.41371E-02    0.11041E+01
  1     33    0.42664E-02    0.11381E+01
  1     34    0.43957E-02    0.11728E+01
  1     35    0.45250E-02    0.12120E+01
  1     36    0.46543E-02    0.12564E+01
  1     37    0.47836E-02    0.12997E+01
  1     38    0.49129E-02    0.13467E+01
  1     39    0.50421E-02    0.13925E+01
  1     40    0.51714E-02    0.14404E+01
  1     41    0.53007E-02    0.14778E+01
  1     42    0.54300E-02    0.15151E+01
  1     43    0.55593E-02    0.15531E+01
  1     44    0.56886E-02    0.15886E+01
  1     45    0.58179E-02    0.16287E+01
  1     46    0.59471E-02    0.16604E+01
  1     47    0.60764E-02    0.16834E+01
  1     48    0.62057E-02    0.17099E+01
  1     49    0.63350E-02    0.17412E+01
  1     50    0.64643E-02    0.17796E+01
  1     51    0.65936E-02    0.18153E+01
  1     52    0.67229E-02    0.18586E+01
  1     53    0.68521E-02    0.19019E+01
  1     54    0.69814E-02    0.19580E+01
  1     55    0.71107E-02    0.19892E+01
  1     56    0.72400E-02    0.20189E+01
  1     57    0.73693E-02    0.20538E+01
  1     58    0.74986E-02    0.20831E+01
  1     59    0.76279E-02    0.21093E+01
  1     60    0.77571E-02    0.21414E+01
  1     61    0.78864E-02    0.21751E+01
  1     62    0.80157E-02    0.22175E+01
  1     63    0.81450E-02    0.22511E+01
  1     64    0.82743E-02    0.22821E+01
  1     65    0.84036E-02    0.23059E+01
  1     66    0.85329E-02    0.23301E+01
  1     67    0.86621E-02    0.23544E+01
  1     68    0.87914E-02    0.23774E+01
  1     69    0.89207E-02    0.24030E+01
  1     70    0.90500E-02    0.24267E+01
  1     71    0.91793E-02    0.24421E+01
  1     72    0.93086E-02    0.24590E+01
  1     73    0.94379E-02    0.24960E+01
  1     74    0.95671E-02    0.25349E+01
  1     75    0.96964E-02    0.25652E+01
  1     76    0.98257E-02    0.25873E+01
