% itn    run  time           vxave               vyave               vaverun
  1      1    0.12929E-03    0.1408008799E+04   -0.1944727201E+04    0.2400927459E+04
  1      2    0.25857E-03   -0.1539635587E+03   -0.1917986394E+04    0.1924156070E+04
  1      3    0.38786E-03    0.5856961049E+04    0.4949799408E+04    0.7668409673E+04
  1      4    0.51714E-03    0.1153522384E+04   -0.4391982849E+04    0.4540939025E+04
  1      5    0.64643E-03   -0.5059058011E+04    0.6098018812E+03    0.5095677216E+04
  1      6    0.77571E-03   -0.8666472048E+03   -0.1699154556E+04    0.1907407556E+04
  1      7    0.90500E-03    0.4445158523E+04   -0.5438102132E+04    0.7023701951E+04
  1      8    0.10343E-02   -0.2019672325E+02    0.2327852427E+04    0.2327940040E+04
  1      9    0.11636E-02    0.3408536351E+04   -0.2192961145E+04    0.4053048068E+04
  1     10    0.12929E-02    0.1066308748E+04   -0.4269685248E+03    0.1148615021E+04
  1     11    0.14221E-02    0.1809390737E+04   -0.2178438897E+04    0.2831870560E+04
  1     12    0.15514E-02    0.2215104045E+04    0.6230849435E+04    0.6612879147E+04
  1     13    0.16807E-02    0.5810369722E+04   -0.3876601915E+04    0.6984872134E+04
  1     14    0.18100E-02    0.2716385944E+04   -0.2625167382E+03    0.2729041523E+04
  1     15    0.19393E-02    0.7236063467E+03   -0.6705467148E+04    0.6744397365E+04
  1     16    0.20686E-02   -0.1465608010E+04    0.1641081063E+04    0.2200262233E+04
  1     17    0.21979E-02    0.5064420111E+04    0.4900041585E+04    0.7046897090E+04
  1     18    0.23271E-02   -0.3497891713E+03    0.4421677056E+04    0.4435491004E+04
  1     19    0.24564E-02   -0.4936082225E+04   -0.4881849224E+04    0.6942431820E+04
  1     20    0.25857E-02    0.3609774364E+04   -0.2724024572E+04    0.4522253954E+04
  1     21    0.27150E-02    0.1872120181E+04    0.6700836592E+04    0.6957445293E+04
  1     22    0.28443E-02   -0.1376491575E+04    0.6082992131E+03    0.1504910957E+04
  1     23    0.29736E-02   -0.2212008180E+04    0.3318303869E+04    0.3987997085E+04
  1     24    0.31029E-02    0.5463305681E+04   -0.1651811961E+03    0.5465802210E+04
  1     25    0.32321E-02    0.1349919686E+04   -0.3657817484E+04    0.3898962927E+04
  1     26    0.33614E-02   -0.2730660633E+04    0.3121645025E+04    0.4147429946E+04
  1     27    0.34907E-02    0.3877693998E+04   -0.1136583726E+03    0.3879359350E+04
  1     28    0.36200E-02    0.4784802165E+04   -0.1523629118E+04    0.5021531385E+04
  1     29    0.37493E-02    0.1009810443E+04   -0.1558376158E+04    0.1856947329E+04
  1     30    0.38786E-02    0.4492110457E+03    0.1316765922E+04    0.1391281085E+04
  1     31    0.40079E-02   -0.4285565783E+04   -0.7858219471E+02    0.4286286182E+04
  1     32    0.41371E-02   -0.2715919546E+04   -0.1014907647E+04    0.2899354499E+04
  1     33    0.42664E-02    0.2892841006E+04   -0.1975407249E+03    0.2899577801E+04
  1     34    0.43957E-02   -0.3460018729E+04    0.8028191788E+03    0.3551935844E+04
  1     35    0.45250E-02    0.3032955411E+04   -0.5948748843E+04    0.6677307190E+04
  1     36    0.46543E-02    0.2176939786E+04   -0.1690987781E+04    0.2756538864E+04
  1     37    0.47836E-02    0.3889953429E+02   -0.2418348741E+04    0.2418661573E+04
  1     38    0.49129E-02   -0.2548524541E+04    0.1761238218E+04    0.3097892412E+04
  1     39    0.50421E-02    0.3937474732E+04    0.2501092724E+04    0.4664672773E+04
  1     40    0.51714E-02   -0.2314471256E+04   -0.4807803086E+03    0.2363879628E+04
  1     41    0.53007E-02   -0.1969054114E+04   -0.6434153131E+03    0.2071510890E+04
  1     42    0.54300E-02   -0.8123443430E+03    0.2113586307E+04    0.2264321180E+04
  1     43    0.55593E-02   -0.1155633937E+04   -0.1347318376E+04    0.1775037071E+04
  1     44    0.56886E-02   -0.3418603832E+04    0.3917909402E+04    0.5199698668E+04
  1     45    0.58179E-02    0.8500518427E+03    0.1335618364E+04    0.1583181781E+04
  1     46    0.59471E-02   -0.2216829262E+04   -0.2450017961E+04    0.3304076268E+04
