% itn    run  time           mean square displacement
  1      1    0.12929E-03    0.87206E-02
  1      2    0.25857E-03    0.31174E-01
  1      3    0.38786E-03    0.67873E-01
  1      4    0.51714E-03    0.11291E+00
  1      5    0.64643E-03    0.16429E+00
  1      6    0.77571E-03    0.22260E+00
  1      7    0.90500E-03    0.28660E+00
  1      8    0.10343E-02    0.36076E+00
  1      9    0.11636E-02    0.43823E+00
  1     10    0.12929E-02    0.51833E+00
  1     11    0.14221E-02    0.59726E+00
  1     12    0.15514E-02    0.66964E+00
  1     13    0.16807E-02    0.74621E+00
  1     14    0.18100E-02    0.82846E+00
  1     15    0.19393E-02    0.91116E+00
  1     16    0.20686E-02    0.99719E+00
  1     17    0.21979E-02    0.10687E+01
  1     18    0.23271E-02    0.11427E+01
  1     19    0.24564E-02    0.12332E+01
  1     20    0.25857E-02    0.13224E+01
  1     21    0.27150E-02    0.14175E+01
  1     22    0.28443E-02    0.15209E+01
  1     23    0.29736E-02    0.16288E+01
  1     24    0.31029E-02    0.17254E+01
  1     25    0.32321E-02    0.18209E+01
  1     26    0.33614E-02    0.19195E+01
  1     27    0.34907E-02    0.20157E+01
  1     28    0.36200E-02    0.20927E+01
  1     29    0.37493E-02    0.21620E+01
  1     30    0.38786E-02    0.22241E+01
  1     31    0.40079E-02    0.22858E+01
  1     32    0.41371E-02    0.23498E+01
  1     33    0.42664E-02    0.24182E+01
  1     34    0.43957E-02    0.24930E+01
  1     35    0.45250E-02    0.25624E+01
  1     36    0.46543E-02    0.26209E+01
  1     37    0.47836E-02    0.26849E+01
  1     38    0.49129E-02    0.27605E+01
  1     39    0.50421E-02    0.28278E+01
  1     40    0.51714E-02    0.28900E+01
  1     41    0.53007E-02    0.29617E+01
  1     42    0.54300E-02    0.30224E+01
  1     43    0.55593E-02    0.30848E+01
  1     44    0.56886E-02    0.31540E+01
  1     45    0.58179E-02    0.32355E+01
  1     46    0.59471E-02    0.33061E+01
  1     47    0.60764E-02    0.33806E+01
  1     48    0.62057E-02    0.34633E+01
  1     49    0.63350E-02    0.35513E+01
  1     50    0.64643E-02    0.36348E+01
  1     51    0.65936E-02    0.37168E+01
  1     52    0.67229E-02    0.37781E+01
  1     53    0.68521E-02    0.38473E+01
  1     54    0.69814E-02    0.39209E+01
  1     55    0.71107E-02    0.40016E+01
  1     56    0.72400E-02    0.40736E+01
  1     57    0.73693E-02    0.41372E+01
  1     58    0.74986E-02    0.41832E+01
  1     59    0.76279E-02    0.42341E+01
  1     60    0.77571E-02    0.42736E+01
  1     61    0.78864E-02    0.43162E+01
