% itn    run  time           vxave               vyave               vaverun
  1      1    0.12929E-04   -0.1859807782E+04   -0.3473455749E+04    0.3940022820E+04
  1      2    0.25857E-04   -0.3120423458E+03   -0.7806742885E+03    0.8407275244E+03
  1      3    0.38786E-04    0.9071263024E+03    0.1317793863E+04    0.1599830864E+04
  1      4    0.51714E-04    0.3454451928E+04   -0.3798923696E+04    0.5134691750E+04
  1      5    0.64643E-04    0.1041409186E+04   -0.5880353594E+03    0.1195959313E+04
  1      6    0.77571E-04    0.1285130375E+04   -0.2974614607E+04    0.3240353706E+04
  1      7    0.90500E-04    0.1437705281E+03    0.1259031372E+04    0.1267213463E+04
  1      8    0.10343E-03    0.1616239832E+04    0.3867668587E+04    0.4191788580E+04
  1      9    0.11636E-03    0.4032976706E+03   -0.1705440564E+04    0.1752477255E+04
  1     10    0.12929E-03    0.6140228777E+03    0.3133274651E+04    0.3192872396E+04
  1     11    0.14221E-03    0.1069432223E+04   -0.6144056015E+04    0.6236434045E+04
  1     12    0.15514E-03    0.5945348841E+04    0.2080787276E+04    0.6298956146E+04
  1     13    0.16807E-03    0.1080168359E+04    0.4318578692E+03    0.1163299146E+04
  1     14    0.18100E-03    0.1194147389E+02   -0.3192488355E+04    0.3192510689E+04
  1     15    0.19393E-03   -0.7950938664E+03    0.2730153625E+04    0.2843573997E+04
  1     16    0.20686E-03    0.2348305349E+04    0.8824739823E+03    0.2508644722E+04
  1     17    0.21979E-03   -0.5051944275E+04    0.6893479721E+04    0.8546473169E+04
  1     18    0.23271E-03   -0.1145351170E+04    0.2074004889E+04    0.2369245783E+04
  1     19    0.24564E-03    0.2055089356E+04    0.8221453928E+02    0.2056733209E+04
  1     20    0.25857E-03   -0.3374211212E+04    0.1876826944E+04    0.3861059529E+04
  1     21    0.27150E-03   -0.1060637399E+04    0.4335251092E+04    0.4463110319E+04
  1     22    0.28443E-03   -0.1872673643E+04    0.2359613350E+04    0.3012421241E+04
  1     23    0.29736E-03    0.8087635515E+04   -0.3027910243E+04    0.8635860621E+04
  1     24    0.31029E-03    0.2539102858E+04    0.1507403970E+04    0.2952847787E+04
  1     25    0.32321E-03    0.6384780494E+04    0.1164914141E+04    0.6490180808E+04
  1     26    0.33614E-03   -0.6236844778E+03   -0.3753380920E+04    0.3804845682E+04
  1     27    0.34907E-03   -0.5386191622E+02    0.2358386905E+04    0.2359001886E+04
  1     28    0.36200E-03    0.8622386766E+03    0.8180438760E+03    0.1188550091E+04
  1     29    0.37493E-03    0.3879611493E+04    0.1589644518E+04    0.4192654890E+04
  1     30    0.38786E-03   -0.3726839337E+03   -0.4831364953E+04    0.4845717761E+04
  1     31    0.40079E-03    0.1439483228E+04    0.1780577662E+04    0.2289665647E+04
  1     32    0.41371E-03    0.2700050500E+04    0.1326056197E+04    0.3008105340E+04
  1     33    0.42664E-03    0.1242676793E+04   -0.2442472235E+03    0.1266452651E+04
  1     34    0.43957E-03    0.1002786776E+04    0.5186487196E+04    0.5282540180E+04
  1     35    0.45250E-03    0.4262596941E+04    0.2433910696E+04    0.4908528696E+04
  1     36    0.46543E-03   -0.3244901649E+04    0.4666156099E+03    0.3278279555E+04
  1     37    0.47836E-03    0.1422811878E+04    0.3285245168E+04    0.3580115844E+04
  1     38    0.49129E-03   -0.4775462932E+04    0.7729632922E+04    0.9085828048E+04
  1     39    0.50421E-03    0.4629075126E+04    0.2551759546E+04    0.5285812454E+04
  1     40    0.51714E-03    0.2190324456E+04   -0.2945480962E+04    0.3670610211E+04
  1     41    0.53007E-03   -0.2166177393E+04   -0.2729205178E+04    0.3484377334E+04
  1     42    0.54300E-03    0.2707891314E+04    0.3389364631E+04    0.4338256328E+04
  1     43    0.55593E-03    0.2367900977E+04    0.4005195127E+04    0.4652799484E+04
  1     44    0.56886E-03   -0.9842108241E+03   -0.9261544458E+03    0.1351455883E+04
  1     45    0.58179E-03   -0.1354981806E+04    0.2127287440E+04    0.2522167232E+04
  1     46    0.59471E-03   -0.3119840038E+04   -0.4502588102E+04    0.5477837299E+04
  1     47    0.60764E-03    0.3616069993E+03    0.6275356342E+04    0.6285766209E+04
  1     48    0.62057E-03    0.3004026324E+04    0.3982516637E+03    0.3030309975E+04
  1     49    0.63350E-03   -0.2635323937E+04   -0.3926506213E+04    0.4728888166E+04
  1     50    0.64643E-03   -0.4427562168E+04   -0.4096712628E+03    0.4446474704E+04
  1     51    0.65936E-03   -0.3969322963E+04   -0.3572816158E+04    0.5340462535E+04
  1     52    0.67229E-03   -0.1146529358E+04    0.4389975734E+04    0.4537225641E+04
  1     53    0.68521E-03   -0.1869848324E+04    0.9718657737E+03    0.2107333822E+04
  1     54    0.69814E-03    0.1086159319E+04    0.1561984712E+03    0.1097333144E+04
  1     55    0.71107E-03   -0.1128836041E+04    0.2926534735E+04    0.3136698322E+04
  1     56    0.72400E-03    0.2948466100E+04    0.5100757648E+04    0.5891619551E+04
  1     57    0.73693E-03   -0.5105765549E+03    0.4251751645E+03    0.6644263231E+03
  1     58    0.74986E-03   -0.7927696477E+04   -0.3336179861E+04    0.8601073625E+04
  1     59    0.76279E-03    0.3159645138E+04    0.9550051236E+03    0.3300816897E+04
  1     60    0.77571E-03   -0.5934678739E+04    0.3360456438E+04    0.6820049795E+04
  1     61    0.78864E-03    0.2181633450E+04    0.8041483036E+04    0.8332165020E+04
  1     62    0.80157E-03    0.2254700080E+04    0.3654090208E+04    0.4293721893E+04
  1     63    0.81450E-03    0.5470402199E+04    0.3293451507E+04    0.6385305243E+04
  1     64    0.82743E-03    0.3183639757E+04    0.6244856794E+03    0.3244309551E+04
  1     65    0.84036E-03   -0.3299035682E+04   -0.7078052026E+03    0.3374110940E+04
  1     66    0.85329E-03   -0.5572456669E+02   -0.5365901342E+04    0.5366190682E+04
  1     67    0.86621E-03   -0.2823060951E+04    0.2621364984E+04    0.3852431377E+04
  1     68    0.87914E-03   -0.8265383555E+03   -0.4068972084E+04    0.4152071709E+04
  1     69    0.89207E-03    0.4110132260E+04   -0.8678000775E+02    0.4111048280E+04
  1     70    0.90500E-03    0.7132888407E+03   -0.2825579212E+04    0.2914220111E+04
  1     71    0.91793E-03    0.2785937877E+04   -0.6558683740E+04    0.7125853090E+04
  1     72    0.93086E-03    0.3262375432E+04    0.2885647245E+03    0.3275112679E+04
  1     73    0.94379E-03    0.2063059250E+04   -0.1477904590E+04    0.2537797361E+04
  1     74    0.95671E-03   -0.6982860159E+03   -0.3431905433E+04    0.3502224758E+04
  1     75    0.96964E-03   -0.1715640994E+04   -0.2937605452E+03    0.1740608881E+04
  1     76    0.98257E-03   -0.1982772681E+04   -0.7676868092E+03    0.2126200965E+04
  1     77    0.99550E-03    0.4070144009E+04    0.3314007382E+03    0.4083613437E+04
  1     78    0.10084E-02   -0.1396462844E+04    0.2106726851E+03    0.1412264654E+04
  1     79    0.10214E-02    0.1692225636E+03   -0.1208931697E+04    0.1220717872E+04
  1     80    0.10343E-02    0.1187508067E+04   -0.2740288721E+03    0.1218715402E+04
  1     81    0.10472E-02    0.2637830483E+04    0.5812878625E+04    0.6383393108E+04
  1     82    0.10601E-02    0.5926373650E+03   -0.7129701724E+04    0.7154290022E+04
  1     83    0.10731E-02   -0.3215675626E+04   -0.4649777324E+04    0.5653405955E+04
  1     84    0.10860E-02    0.2634402247E+03   -0.4350947118E+04    0.4358915184E+04
  1     85    0.10989E-02    0.8803881957E+03    0.2161181263E+04    0.2333621183E+04
  1     86    0.11119E-02    0.1413626771E+04    0.5718175141E+04    0.5890319820E+04
  1     87    0.11248E-02   -0.3306109399E+04   -0.3019130195E+03    0.3319866087E+04
  1     88    0.11377E-02   -0.1017703111E+04   -0.2950787780E+04    0.3121356780E+04
  1     89    0.11506E-02    0.9560866060E+03    0.6692090216E+04    0.6760042386E+04
  1     90    0.11636E-02   -0.2808970969E+03   -0.3552060750E+04    0.3563150116E+04
  1     91    0.11765E-02   -0.1070846241E+04   -0.1293928844E+04    0.1679572423E+04
  1     92    0.11894E-02    0.3859279802E+04    0.6006977921E+04    0.7139875653E+04
  1     93    0.12024E-02   -0.2463055869E+04   -0.5842784813E+03    0.2531407822E+04
  1     94    0.12153E-02   -0.1333346217E+04   -0.7045868801E+03    0.1508063263E+04
  1     95    0.12282E-02    0.8498339948E+03   -0.1094023519E+04    0.1385317754E+04
  1     96    0.12411E-02   -0.9306506486E+03   -0.4174936581E+04    0.4277406467E+04
  1     97    0.12541E-02    0.2052785227E+03    0.4787818653E+03    0.5209331497E+03
  1     98    0.12670E-02   -0.3900045423E+03   -0.5984446903E+03    0.7143105699E+03
  1     99    0.12799E-02    0.4922451302E+04   -0.2263448628E+04    0.5417907946E+04
  1    100    0.12929E-02    0.2682624113E+04   -0.5485925119E+04    0.6106705048E+04
  1    101    0.13058E-02   -0.1073407299E+04   -0.1280178723E+03    0.1081014248E+04
  1    102    0.13187E-02    0.3279459389E+04   -0.4104001199E+03    0.3305038902E+04
  1    103    0.13316E-02   -0.4755274869E+03   -0.2977323327E+04    0.3015058969E+04
  1    104    0.13446E-02    0.3073103938E+04   -0.9612021326E+03    0.3219918843E+04
  1    105    0.13575E-02   -0.3356879381E+03    0.1009252047E+04    0.1063614632E+04
  1    106    0.13704E-02    0.4165102667E+04    0.6093281434E+03    0.4209437138E+04
  1    107    0.13834E-02    0.1862620831E+04    0.1340900179E+04    0.2295075085E+04
  1    108    0.13963E-02   -0.2262798726E+04   -0.3343463579E+04    0.4037202841E+04
  1    109    0.14092E-02   -0.3853042407E+04    0.1068120337E+04    0.3998351766E+04
  1    110    0.14221E-02    0.4014940820E+03   -0.1180094677E+05    0.1180777465E+05
  1    111    0.14351E-02    0.2001144181E+04   -0.2625139278E+04    0.3300899008E+04
  1    112    0.14480E-02    0.7535962244E+04    0.2472854191E+04    0.7931313561E+04
  1    113    0.14609E-02    0.1621244204E+04    0.3955644809E+04    0.4274992237E+04
  1    114    0.14739E-02    0.1846195274E+04   -0.4998441451E+02    0.1846871796E+04
  1    115    0.14868E-02   -0.2541290222E+04    0.2230506962E+04    0.3381318870E+04
  1    116    0.14997E-02   -0.3993485791E+04    0.3197434681E+04    0.5115810522E+04
  1    117    0.15126E-02    0.4837930132E+04    0.3148618340E+04    0.5772292907E+04
  1    118    0.15256E-02   -0.1092995368E+04   -0.2772923196E+04    0.2980560673E+04
  1    119    0.15385E-02    0.1024620571E+04    0.1216921462E+04    0.1590831593E+04
  1    120    0.15514E-02    0.1401441612E+04   -0.3816967220E+04    0.4066113297E+04
  1    121    0.15644E-02    0.2164024512E+04    0.1464323472E+04    0.2612899791E+04
  1    122    0.15773E-02   -0.9803044543E+03    0.1244119116E+04    0.1583928407E+04
  1    123    0.15902E-02   -0.2438943699E+02    0.2916896084E+04    0.2916998048E+04
  1    124    0.16031E-02    0.1237548521E+04    0.2413897415E+04    0.2712642083E+04
  1    125    0.16161E-02    0.4944209607E+03    0.1629487795E+04    0.1702845431E+04
  1    126    0.16290E-02    0.3300969478E+03    0.1639268152E+04    0.1672173457E+04
  1    127    0.16419E-02   -0.2693360980E+03    0.7822871763E+03    0.8273543134E+03
  1    128    0.16549E-02    0.4850316714E+04   -0.1122176874E+04    0.4978438828E+04
  1    129    0.16678E-02    0.1860217063E+03    0.1333569825E+04    0.1346481546E+04
  1    130    0.16807E-02   -0.9556588935E+03   -0.1553192883E+04    0.1823648007E+04
  1    131    0.16936E-02    0.6966689590E+04   -0.9069848973E+03    0.7025481154E+04
  1    132    0.17066E-02   -0.1410381245E+04   -0.2637953699E+04    0.2991316595E+04
  1    133    0.17195E-02   -0.3717198528E+04    0.2388880374E+04    0.4418632632E+04
  1    134    0.17324E-02   -0.1928852700E+04    0.1833772969E+04    0.2661427444E+04
  1    135    0.17454E-02   -0.1806408200E+04    0.2160189947E+04    0.2815942328E+04
  1    136    0.17583E-02   -0.1300673720E+04    0.2099546711E+02    0.1300843163E+04
  1    137    0.17712E-02    0.3420137547E+04    0.2217371136E+04    0.4076036751E+04
  1    138    0.17841E-02   -0.3743851741E+04   -0.1716616564E+04    0.4118640344E+04
  1    139    0.17971E-02    0.4401935233E+04   -0.5385865915E+04    0.6955902921E+04
  1    140    0.18100E-02   -0.1244702509E+04   -0.1115752482E+04    0.1671582466E+04
  1    141    0.18229E-02   -0.1595608126E+04    0.1345474924E+04    0.2087167473E+04
  1    142    0.18359E-02   -0.4627305516E+03   -0.2077720890E+04    0.2128624828E+04
  1    143    0.18488E-02   -0.7611452902E+04    0.8374024687E+03    0.7657379328E+04
  1    144    0.18617E-02    0.2395749393E+04   -0.4597287141E+04    0.5184077952E+04
  1    145    0.18746E-02   -0.2082192938E+04   -0.7752997875E+03    0.2221849948E+04
  1    146    0.18876E-02    0.1206656452E+04    0.2876530798E+04    0.3119366798E+04
  1    147    0.19005E-02   -0.2215854709E+03    0.3312025567E+03    0.3984912226E+03
  1    148    0.19134E-02   -0.1540514840E+04    0.2462052833E+04    0.2904288231E+04
  1    149    0.19264E-02   -0.4969847478E+04   -0.4306151370E+04    0.6575889565E+04
  1    150    0.19393E-02   -0.1818271079E+04   -0.1957342832E+04    0.2671572697E+04
  1    151    0.19522E-02   -0.5408853635E+04    0.4963373861E+03    0.5431578817E+04
  1    152    0.19651E-02   -0.7460515292E+03   -0.7886274634E+03    0.1085599447E+04
  1    153    0.19781E-02   -0.3537208918E+04    0.7414660050E+03    0.3614086160E+04
  1    154    0.19910E-02   -0.3199778600E+04   -0.3164672445E+04    0.4500414955E+04
  1    155    0.20039E-02   -0.9377947798E+03    0.6805011712E+04    0.6869326273E+04
  1    156    0.20169E-02    0.3266028816E+04    0.2385881503E+04    0.4044672394E+04
  1    157    0.20298E-02   -0.1045585368E+04   -0.1292182745E+04    0.1662222912E+04
  1    158    0.20427E-02    0.1404322860E+04    0.1294159011E+04    0.1909704228E+04
  1    159    0.20556E-02   -0.3344268057E+03    0.2678298230E+04    0.2699096644E+04
  1    160    0.20686E-02   -0.6937696581E+03    0.2825619745E+04    0.2909543483E+04
  1    161    0.20815E-02    0.3595077009E+04    0.1475818365E+04    0.3886208762E+04
  1    162    0.20944E-02   -0.2404330478E+04   -0.7410898567E+03    0.2515952946E+04
  1    163    0.21074E-02   -0.3608684349E+03    0.1137483282E+04    0.1193354199E+04
  1    164    0.21203E-02    0.1665368021E+04    0.1930792881E+04    0.2549786617E+04
  1    165    0.21332E-02    0.4166818147E+04    0.3984434634E+04    0.5765248722E+04
  1    166    0.21461E-02    0.4194244474E+03   -0.5012791142E+04    0.5030307337E+04
  1    167    0.21591E-02   -0.3136438203E+04   -0.2249816333E+04    0.3859911674E+04
  1    168    0.21720E-02    0.9607978102E+03   -0.6073604285E+03    0.1136670191E+04
  1    169    0.21849E-02    0.5277362838E+03   -0.5710997446E+04    0.5735328884E+04
  1    170    0.21979E-02   -0.3624428818E+04   -0.1578841388E+04    0.3953381386E+04
  1    171    0.22108E-02   -0.1078488163E+04   -0.9079386204E+03    0.1409783408E+04
  1    172    0.22237E-02   -0.6233147717E+04    0.1388912174E+04    0.6386016559E+04
  1    173    0.22366E-02    0.1965417269E+04   -0.8997804112E+02    0.1967475816E+04
  1    174    0.22496E-02   -0.5127188610E+03    0.1102986488E+04    0.1216330474E+04
  1    175    0.22625E-02    0.3384733222E+03    0.2437347865E+04    0.2460737452E+04
  1    176    0.22754E-02    0.6174408549E+04    0.2062235115E+03    0.6177851493E+04
  1    177    0.22884E-02    0.1621543078E+04    0.1601647835E+04    0.2279183569E+04
  1    178    0.23013E-02   -0.4295358720E+03   -0.4604030327E+04    0.4624023823E+04
  1    179    0.23142E-02    0.2374432184E+04   -0.4185748469E+04    0.4812319445E+04
  1    180    0.23271E-02    0.3997111944E+04   -0.2636520246E+04    0.4788334042E+04
  1    181    0.23401E-02   -0.1261807224E+04    0.7729923952E+04    0.7832233511E+04
  1    182    0.23530E-02   -0.4907555724E+04    0.5318500208E+04    0.7236749799E+04
  1    183    0.23659E-02   -0.5932904792E+04    0.5420603835E+03    0.5957616028E+04
  1    184    0.23789E-02    0.4982581117E+03    0.4308989913E+04    0.4337701605E+04
  1    185    0.23918E-02   -0.3413053199E+04    0.2280089961E+04    0.4104600147E+04
  1    186    0.24047E-02    0.3669405724E+04    0.2942933604E+04    0.4703764085E+04
  1    187    0.24176E-02   -0.2013154140E+04   -0.2027360114E+04    0.2857092687E+04
  1    188    0.24306E-02    0.1972840755E+04   -0.2314149727E+04    0.3040952088E+04
  1    189    0.24435E-02   -0.1255569897E+03    0.5257381695E+03    0.5405230620E+03
  1    190    0.24564E-02    0.1914263891E+04    0.7544385776E+03    0.2057567451E+04
  1    191    0.24694E-02    0.8720242732E+03    0.1425479204E+04    0.1671052750E+04
  1    192    0.24823E-02    0.1261246705E+04   -0.5226153047E+04    0.5376190000E+04
  1    193    0.24952E-02    0.4138486082E+04   -0.3282410137E+04    0.5282166540E+04
  1    194    0.25081E-02    0.1218173811E+04    0.8231105025E+03    0.1470189897E+04
  1    195    0.25211E-02    0.2896381384E+04    0.2361704713E+04    0.3737201396E+04
  1    196    0.25340E-02   -0.6845151505E+03    0.4416995345E+04    0.4469721342E+04
  1    197    0.25469E-02    0.5824836504E+03   -0.8716716453E+03    0.1048379063E+04
  1    198    0.25599E-02    0.2730514115E+04   -0.1839694168E+04    0.3292443161E+04
  1    199    0.25728E-02    0.1371327283E+04   -0.2208934303E+04    0.2599986398E+04
  1    200    0.25857E-02   -0.1804951852E+04   -0.8083722999E+03    0.1977704974E+04
  1    201    0.25986E-02   -0.1393806553E+04    0.2716297238E+03    0.1420027962E+04
  1    202    0.26116E-02   -0.2186625009E+04    0.3032548897E+04    0.3738673794E+04
  1    203    0.26245E-02   -0.4600061012E+04   -0.4802717973E+04    0.6650312867E+04
  1    204    0.26374E-02    0.7894468990E+03    0.3458231545E+04    0.3547194924E+04
  1    205    0.26504E-02   -0.1158496017E+04    0.3260673632E+04    0.3460362056E+04
  1    206    0.26633E-02    0.2763785731E+04   -0.3289644988E+04    0.4296542297E+04
  1    207    0.26762E-02   -0.2960931557E+04   -0.1585062705E+04    0.3358502563E+04
  1    208    0.26891E-02   -0.1224519208E+04    0.3434687190E+04    0.3646439823E+04
  1    209    0.27021E-02    0.2472864770E+04   -0.2460518842E+02    0.2472987179E+04
  1    210    0.27150E-02   -0.1213186088E+04    0.1361161361E+04    0.1823343285E+04
  1    211    0.27279E-02    0.5448046603E+04    0.8771326029E+03    0.5518203820E+04
  1    212    0.27409E-02    0.9903534691E+02   -0.1454145290E+04    0.1457513816E+04
  1    213    0.27538E-02    0.3469762870E+03    0.2372706166E+04    0.2397942263E+04
  1    214    0.27667E-02   -0.9801998859E+03    0.2795605793E+04    0.2962465792E+04
  1    215    0.27796E-02   -0.3487246057E+04    0.2915064442E+04    0.4545160697E+04
  1    216    0.27926E-02    0.1435877855E+04    0.1632287026E+04    0.2173960935E+04
  1    217    0.28055E-02   -0.9674983998E+03    0.1766355570E+04    0.2013967515E+04
  1    218    0.28184E-02   -0.2027858939E+04   -0.5670982802E+03    0.2105661970E+04
  1    219    0.28314E-02   -0.5360661024E+04   -0.6654933587E+04    0.8545456551E+04
  1    220    0.28443E-02    0.1487716302E+04   -0.1082648629E+04    0.1839953219E+04
  1    221    0.28572E-02   -0.1694919807E+04   -0.8166262766E+03    0.1881390876E+04
  1    222    0.28701E-02    0.2579118904E+03   -0.4931531978E+04    0.4938271580E+04
  1    223    0.28831E-02   -0.1563242921E+04    0.1787111136E+04    0.2374340886E+04
  1    224    0.28960E-02   -0.4617184261E+02    0.1691966930E+04    0.1692596801E+04
  1    225    0.29089E-02   -0.1282775685E+04    0.4603289440E+04    0.4778680480E+04
  1    226    0.29219E-02    0.2733600310E+04   -0.2219346313E+04    0.3521089138E+04
  1    227    0.29348E-02   -0.3632088228E+04    0.2658258191E+04    0.4500933403E+04
  1    228    0.29477E-02    0.1279621592E+04    0.2361144185E+03    0.1301223054E+04
  1    229    0.29606E-02    0.4126274559E+04   -0.1129106814E+04    0.4277969604E+04
  1    230    0.29736E-02    0.6305459495E+03   -0.2013233282E+04    0.2109667377E+04
  1    231    0.29865E-02   -0.5022053397E+04   -0.4919780859E+03    0.5046093812E+04
  1    232    0.29994E-02   -0.7797888548E+03    0.9227990260E+03    0.1208150943E+04
  1    233    0.30124E-02    0.9627268818E+03    0.5859798120E+03    0.1127038326E+04
