% run    par  time               x                   y
  1      1    0.35618E-02    0.2184930450E+00    0.1479525134E+00
  1      2    0.35618E-02    0.9413906262E+00    0.1082070568E+01
  1      3    0.35618E-02   -0.5319213456E+00    0.1457897590E+01
  1      4    0.35618E-02   -0.1660911309E+01    0.1830183002E-01
  1      5    0.35618E-02   -0.5896079578E+00   -0.1158349167E+01
  1      6    0.35618E-02    0.8405556233E+00   -0.1432832266E+01
  1      7    0.35618E-02    0.2798067920E+01    0.2475432586E+00
  1      8    0.35618E-02    0.2382093403E+01    0.1406935746E+01
  1      9    0.35618E-02    0.1610729496E+01    0.2689043987E+01
  1     10    0.35618E-02    0.2975126354E+00    0.2630402385E+01
  1     11    0.35618E-02   -0.1135532772E+01    0.2472056048E+01
  1     12    0.35618E-02   -0.1984744971E+01    0.1372269668E+01
  1     13    0.35618E-02   -0.2580286199E+01   -0.1160280375E+00
  1     14    0.35618E-02   -0.2056421817E+01   -0.1374155003E+01
  1     15    0.35618E-02   -0.1553573959E+01   -0.2864411632E+01
  1     16    0.35618E-02   -0.7467713702E-01   -0.2247159703E+01
  1     17    0.35618E-02    0.1486628553E+01   -0.2245628741E+01
  1     18    0.35618E-02    0.2201607562E+01   -0.1057633034E+01
  1     19    0.35618E-02    0.4276467548E+01    0.2578560159E+00
  1     20    0.35618E-02    0.3661445439E+01    0.1488043235E+01
  1     21    0.35618E-02    0.2903432510E+01    0.2739625099E+01
  1     22    0.35618E-02    0.2371721486E+01    0.3659740528E+01
  1     23    0.35618E-02    0.1032398227E+01    0.3580332726E+01
  1     24    0.35618E-02   -0.4771516128E+00    0.3652409414E+01
  1     25    0.35618E-02   -0.1840134455E+01    0.3455803862E+01
  1     26    0.35618E-02   -0.2556148901E+01    0.2685739165E+01
  1     27    0.35618E-02   -0.3325087315E+01    0.1290013553E+01
  1     28    0.35618E-02   -0.3972109191E+01    0.1528823791E+00
  1     29    0.35618E-02   -0.3110350090E+01   -0.1088035922E+01
  1     30    0.35618E-02   -0.2881218772E+01   -0.2621618821E+01
  1     31    0.35618E-02   -0.1885559936E+01   -0.4047026050E+01
  1     32    0.35618E-02   -0.7743478505E+00   -0.3453148011E+01
  1     33    0.35618E-02    0.6828321385E+00   -0.3784128996E+01
  1     34    0.35618E-02    0.2500494511E+01   -0.3644150345E+01
  1     35    0.35618E-02    0.2997829552E+01   -0.2175585266E+01
  1     36    0.35618E-02    0.3831675646E+01   -0.9220219370E+00
  1     37    0.35618E-02    0.6163468777E+01    0.2802490074E-02
  1     38    0.35618E-02    0.5078088857E+01    0.1196574471E+01
  1     39    0.35618E-02    0.4616463574E+01    0.2671829163E+01
